ÉtÉåÅ[ÉÄêî,ç∂ìµçEåa,âEìµçEåa,ç∂ñ⁄ÇÃäJÇ´ãÔçá,âEñ⁄ÇÃäJÇ´ãÔçá,èuÇ´ÇµÇΩÇ©î€Ç©
96148,5.538574,5.479614,1,1,non
96149,5.513367,5.326782,1,1,non
96150,5.331863,5.300598,1,1,non
96151,-1,-1,1,1,non
96152,-1,-1,1,1,non
96153,-1,-1,0.3594358,0,non
96154,-1,-1,0.3594358,0,non
96155,-1,-1,0,0,blinked
96156,-1,-1,0,0,non
96157,-1,-1,0,0,non
96158,-1,-1,0,0,non
96159,-1,-1,0,0,non
96160,-1,-1,0,0,non
96161,-1,-1,0,0,non
96162,-1,-1,0,0,non
96163,-1,-1,0.06458338,0,non
96164,-1,-1,0.06458338,0,non
96165,-1,-1,0.1691614,0,non
96166,-1,-1,0.1691614,0,non
96167,-1,-1,0.4011563,0,non
96168,-1,-1,0.4011563,0,non
96169,-1,-1,0.6145865,0,non
96170,-1,-1,0.6145865,0,non
96171,-1,-1,0.7718251,0,non
96172,-1,-1,0.7718251,0,non
96173,-1,-1,0.8679704,0.157274,non
96174,-1,-1,0.8679704,0.157274,non
96175,-1,-1,0.9669563,0.368531,non
96176,-1,-1,0.9669563,0.368531,non
96177,5.327957,5.469437,1,1,non
96178,5.421341,5.486237,1,1,non
96179,5.413361,5.435669,1,1,non
96180,5.39241,5.511734,1,1,non
96181,5.388123,5.374146,1,1,non
96182,5.388123,5.374146,1,1,non
96183,5.33905,5.390945,1,0.4779362,non
96184,-1,-1,1,0.4779362,non
96185,-1,-1,0.6650797,0,non
96186,-1,-1,0.6650797,0,non
96187,-1,-1,0.09891758,0,blinked
96188,-1,-1,0.09891758,0,non
96189,-1,-1,0,0,non
96190,-1,-1,0,0,non
96191,-1,-1,0,0,non
96192,-1,-1,0,0,non
96193,-1,-1,0.06380637,0,non
96194,-1,-1,0.06380637,0,non
96195,-1,-1,0.2012353,0,non
96196,-1,-1,0.2012353,0,non
96197,-1,-1,0.4808246,0,non
96198,-1,-1,0.4808246,0,non
96199,-1,-1,0.7179595,0,non
96200,-1,-1,0.7179595,0,non
96201,-1,-1,0.8708276,0.1721059,non
96202,-1,-1,0.8708276,0.1721059,non
96203,5.18013,5.507324,0.9898545,0.510587,non
96204,5.413605,5.457535,0.9898545,0.510587,non
96205,5.455734,5.276047,1,1,non
96206,5.522705,5.270721,1,1,non
96207,5.522705,5.270721,1,1,non
96208,5.609543,5.411179,1,1,non
96209,5.43074,5.358749,1,1,non
96210,5.312958,5.378281,1,1,non
96211,5.496094,5.367813,1,1,non
96212,5.496094,5.367813,1,1,non
96213,5.487991,5.412277,1,1,non
96214,5.586975,5.415222,1,1,non
96216,5.609406,5.430954,1,1,non
96217,5.492554,5.402115,1,1,non
96218,5.552383,5.429474,1,1,non
96219,5.609207,5.424362,1,1,non
96220,5.614548,5.42276,1,1,non
96221,5.614548,5.42276,1,1,non
96222,5.609253,5.425018,1,1,non
96223,5.607895,5.427887,1,1,non
96224,5.628235,5.425522,1,1,non
96225,5.578949,5.389038,1,1,non
96226,5.578949,5.389038,1,1,non
96227,5.606384,5.378082,1,1,non
96228,5.541611,5.423492,1,1,non
96229,5.538193,5.504883,1,1,non
96230,5.581955,5.509674,1,1,non
96231,5.581955,5.509674,1,1,non
96232,5.588104,5.385178,1,1,non
96233,5.588669,5.417587,1,1,non
96234,5.590286,5.415771,1,1,non
96235,5.591843,5.414322,1,1,non
96236,5.591843,5.414322,1,1,non
96237,5.595581,5.41629,1,1,non
96238,5.595703,5.422668,1,1,non
96239,5.5923,5.427185,1,1,non
96240,5.590317,5.436081,1,1,non
96241,5.591827,5.445511,1,1,non
96242,5.591827,5.445511,1,1,non
96243,5.591415,5.445526,1,1,non
96244,5.591568,5.449905,1,1,non
96245,5.591965,5.454453,1,1,non
96246,5.591965,5.454453,1,1,non
96247,5.590515,5.454391,1,1,non
96248,5.590714,5.454407,1,1,non
96249,5.587402,5.454269,1,1,non
96250,5.587448,5.454102,1,1,non
96251,5.587448,5.454102,1,1,non
96252,5.587448,5.453323,1,1,non
96253,5.583511,5.442612,1,1,non
96254,5.583313,5.442368,1,1,non
96255,5.583221,5.412476,1,1,non
96256,5.583221,5.412476,1,1,non
96257,5.574188,5.364853,1,1,non
96258,5.566147,5.381622,1,1,non
96259,5.565857,5.389618,1,1,non
96260,5.539856,5.398041,1,1,non
96261,5.539856,5.398041,1,1,non
96262,5.565704,5.390656,1,1,non
96263,5.546356,5.405075,1,1,non
96264,5.538345,5.398041,1,1,non
96265,5.538223,5.390442,1,1,non
96266,5.538223,5.390442,1,1,non
96267,5.538071,5.376358,1,1,non
96268,5.538635,5.383636,1,1,non
96269,5.534958,5.381149,1,1,non
96270,5.534958,5.381149,1,1,non
96271,5.541565,5.378693,1,1,non
96272,5.535477,5.36734,1,1,non
96273,5.535446,5.366257,1,1,non
96274,5.526184,5.366165,1,1,non
96275,5.490601,5.357956,1,1,non
96276,5.490601,5.357956,1,1,non
96277,5.486145,5.290512,1,1,non
96278,5.26857,5.272858,1,1,non
96279,-1,-1,1,1,non
96280,-1,-1,1,1,non
96281,-1,-1,0.1228855,0,blinked
96282,-1,-1,0.1228855,0,non
96283,-1,-1,0,0,non
96284,-1,-1,0,0,non
96285,-1,-1,0,0,non
96286,-1,-1,0,0,non
96287,-1,-1,0,0,non
96288,-1,-1,0,0,non
96289,-1,-1,0,0,non
96290,-1,-1,0,0,non
96291,-1,-1,0.08820306,0,non
96292,-1,-1,0.08820306,0,non
96293,-1,-1,0.120744,0,non
96294,-1,-1,0.120744,0,non
96295,-1,-1,0.5429533,0,non
96296,-1,-1,0.5429533,0,non
96297,-1,-1,0.7711274,0.06474665,non
96298,-1,-1,0.7711274,0.06474665,non
96299,-1,-1,0.9654117,0.5291588,non
96300,-1,-1,0.9654117,0.5291588,non
96301,5.518616,5.341507,1,1,non
96302,5.544067,5.463501,1,1,non
96303,5.484222,5.392502,1,1,non
96304,5.472916,5.432266,1,1,non
96305,5.472916,5.432266,1,1,non
96306,5.446747,5.392441,1,1,non
96307,5.495102,5.381439,1,1,non
96308,5.469772,5.379181,1,1,non
96309,5.492706,5.381683,1,1,non
96310,5.492706,5.381683,1,1,non
96311,5.444473,5.381683,1,1,non
96312,5.451492,5.387344,1,1,non
96313,5.458115,5.392807,1,1,non
96314,5.469833,5.387939,1,1,non
96315,5.469833,5.387939,1,1,non
96316,5.467804,5.383148,1,1,non
96317,5.468552,5.394913,1,1,non
96318,5.474503,5.39537,1,1,non
96319,5.468002,5.384323,1,1,non
96320,5.468002,5.384323,1,1,non
96321,5.480545,5.38353,1,1,non
96322,5.46846,5.396118,1,1,non
96323,5.468292,5.396744,1,1,non
96324,5.468231,5.396194,1,1,non
96325,5.468231,5.396194,1,1,non
96326,5.468109,5.396179,1,1,non
96327,5.480621,5.396912,1,1,non
96328,5.480438,5.394287,1,1,non
96329,5.480408,5.395752,1,1,non
96330,5.480408,5.395752,1,1,non
96331,5.479996,5.395187,1,1,non
96332,5.480148,5.389786,1,1,non
96333,5.474731,5.387314,1,1,non
96334,5.474731,5.386002,1,1,non
96335,5.474731,5.386002,1,1,non
96336,5.474426,5.389938,1,1,non
96337,5.47551,5.383728,1,1,non
96338,5.48143,5.382019,1,1,non
96339,5.492218,5.377975,1,1,non
96340,5.48291,5.36116,1,1,non
96341,5.48291,5.36116,1,1,non
96342,5.477173,5.359619,1,1,non
96343,5.475769,5.353806,1,1,non
96344,5.469254,5.348816,1,1,non
96345,5.464554,5.348969,1,1,non
96346,5.464554,5.348969,1,1,non
96347,5.438721,5.330368,1,1,non
96348,5.438538,5.328827,1,1,non
96349,5.428528,5.328644,1,1,non
96350,5.428802,5.323883,1,1,non
96351,5.428802,5.323883,1,1,non
96352,5.408661,5.312653,1,1,non
96353,5.379974,5.297272,1,1,non
96354,5.370529,5.297363,1,1,non
96355,5.362549,5.297775,1,1,non
96356,5.362549,5.297775,1,1,non
96357,5.361618,5.286942,1,1,non
96358,5.352417,5.277328,1,1,non
96359,5.342865,5.277924,1,1,non
96360,5.338043,5.277603,1,1,non
96361,5.338043,5.277603,1,1,non
96362,5.337921,5.250366,1,1,non
96363,5.328583,5.148331,1,1,non
96364,5.011368,5.141296,1,1,non
96365,-1,-1,1,1,non
96366,-1,-1,1,1,non
96367,-1,-1,0.1066157,0,blinked
96368,-1,-1,0.1066157,0,non
96369,-1,-1,0,0,non
96370,-1,-1,0,0,non
96371,-1,-1,0,0,non
96372,-1,-1,0,0,non
96373,-1,-1,0,0,non
96374,-1,-1,0,0,non
96375,-1,-1,0,0,non
96376,-1,-1,0,0,non
96377,-1,-1,0.07576744,0,non
96378,-1,-1,0.07576744,0,non
96379,-1,-1,0.1532256,0,non
96380,-1,-1,0.1532256,0,non
96381,-1,-1,0.416945,0,non
96382,-1,-1,0.416945,0,non
96383,-1,-1,0.6936982,0,non
96384,-1,-1,0.6936982,0,non
96385,-1,-1,0.8781512,0.4055127,non
96386,-1,-1,0.8781512,0.4055127,non
96387,-1,-1,0.9862924,0.6807477,non
96388,-1,-1,0.9862924,0.6807477,non
96389,-1,5.141724,1,1,non
96390,-1,5.133728,1,1,non
96391,-1,5.133728,1,1,non
96392,5.288254,5.200394,1,1,non
96393,5.328156,5.192566,1,1,non
96394,5.394562,5.193604,1,1,non
96395,5.374313,5.193344,1,1,non
96396,5.396011,5.193863,1,1,non
96397,5.396011,5.193863,1,1,non
96398,5.378937,5.194489,1,1,non
96399,5.379745,5.193863,1,1,non
96400,5.374695,5.193497,1,1,non
96401,5.368332,5.19429,1,1,non
96402,5.368332,5.19429,1,1,non
96403,5.3685,5.205887,1,1,non
96404,5.362488,5.206726,1,1,non
96405,5.369446,5.205811,1,1,non
96406,5.363098,5.20726,1,1,non
96407,5.363098,5.20726,1,1,non
96409,5.365234,5.215607,1,1,non
96410,5.365738,5.225906,1,1,non
96411,5.37085,5.242447,1,1,non
96412,5.378326,5.242752,1,1,non
96413,5.378204,5.243195,1,1,non
96414,5.378204,5.243195,1,1,non
96415,5.386032,5.245667,1,1,non
96416,5.385971,5.24823,1,1,non
96417,5.381042,5.25322,1,1,non
96418,5.385178,5.254166,1,1,non
96419,5.385178,5.254166,1,1,non
96420,5.400803,5.269836,1,1,non
96421,5.404724,5.274963,1,1,non
96422,5.40773,5.279663,1,1,non
96423,5.408203,5.296158,1,1,non
96424,5.408203,5.296158,1,1,non
96425,5.40834,5.301727,1,1,non
96426,5.40921,5.303406,1,1,non
96427,5.409805,5.303909,1,1,non
96428,5.406464,5.303497,1,1,non
96429,5.406464,5.303497,1,1,non
96430,5.416214,5.30336,1,1,non
96431,5.416367,5.30751,1,1,non
96432,5.421265,5.314148,1,1,non
96433,5.419846,5.324783,1,1,non
96434,5.419846,5.324783,1,1,non
96435,5.419342,5.33049,1,1,non
96436,5.429565,5.337311,1,1,non
96437,5.42952,5.341156,1,1,non
96438,5.433975,5.348679,1,1,non
96439,5.434784,5.348251,1,1,non
96440,5.447647,5.348053,1,1,non
96441,5.459564,5.351563,1,1,non
96442,5.459579,5.356216,1,1,non
96443,5.459579,5.356216,1,1,non
96444,5.460709,5.359222,1,1,non
96445,5.460938,5.361374,1,1,non
96446,5.461136,5.361755,1,1,non
96447,5.461136,5.361755,1,1,non
96448,5.45665,5.35936,1,1,non
96449,5.456985,5.361328,1,1,non
96450,5.459686,5.359283,1,1,non
96451,5.460754,5.359543,1,1,non
96452,5.460754,5.359543,1,1,non
96453,5.461044,5.359467,1,1,non
96454,5.464294,5.364471,1,1,non
96455,5.462189,5.366562,1,1,non
96456,5.462585,5.376984,1,1,non
96457,5.462585,5.376984,1,1,non
96458,5.466629,5.381409,1,1,non
96459,5.473419,5.388947,1,1,non
96460,5.473694,5.382385,1,1,non
96461,5.468018,5.389023,1,1,non
96462,5.468018,5.389023,1,1,non
96463,5.473434,5.393997,1,1,non
96464,5.468552,5.394699,1,1,non
96465,5.468781,5.399094,1,1,non
96466,5.450912,5.399048,1,1,non
96467,5.450684,5.406281,1,1,non
96468,5.450684,5.406281,1,1,non
96469,5.447266,5.406738,1,1,non
96470,5.447495,5.399521,1,1,non
96471,5.442581,5.399582,1,1,non
96472,5.442581,5.399582,1,1,non
96473,5.44281,5.397522,1,1,non
96474,5.473907,5.414948,1,1,non
96475,5.480179,5.402008,1,1,non
96476,5.473633,5.367981,1,1,non
96477,5.464783,5.42514,1,1,non
96478,5.464783,5.42514,1,1,non
96479,5.442078,5.313507,1,1,non
96480,-1,5.315689,1,1,non
96481,-1,-1,0.9019855,0.4622635,non
96482,-1,-1,0.9019855,0.4622635,non
96483,-1,-1,0.06710554,0,blinked
96484,-1,-1,0.06710554,0,non
96485,-1,-1,0,0,non
96486,-1,-1,0,0,non
96487,-1,-1,0,0,non
96488,-1,-1,0,0,non
96489,-1,-1,0,0,non
96490,-1,-1,0,0,non
96491,-1,-1,0,0,non
96492,-1,-1,0,0,non
96493,-1,-1,0,0,non
96494,-1,-1,0,0,non
96495,-1,-1,0,0,non
96496,-1,-1,0,0,non
96497,-1,-1,0.09941804,0,non
96498,-1,-1,0.09941804,0,non
96499,-1,-1,0.1855315,0,non
96500,-1,-1,0.1855315,0,non
96501,-1,-1,0.5488119,0,non
96502,-1,-1,0.5488119,0,non
96503,-1,-1,0.7432854,0.03761071,non
96504,-1,-1,0.7432854,0.03761071,non
96505,-1,-1,0.8990445,0.4263185,non
96506,-1,-1,0.8990445,0.4263185,non
96507,-1,-1,0.99239,0.667725,non
96508,-1,-1,0.99239,0.667725,non
96509,-1,5.363144,1,1,non
96510,-1,5.440262,1,1,non
96511,-1,5.424377,1,1,non
96512,-1,5.424377,1,1,non
96513,5.553711,5.409485,1,1,non
96514,5.483612,5.463089,1,1,non
96515,5.506058,5.421783,1,1,non
96516,5.558701,5.440475,1,1,non
96517,5.521088,5.427429,1,1,non
96518,5.521088,5.427429,1,1,non
96519,5.51442,5.417007,1,1,non
96520,5.561401,5.395996,1,1,non
96521,5.544708,5.416153,1,1,non
96522,5.526932,5.419662,1,1,non
96523,5.526932,5.419662,1,1,non
96524,5.552139,5.419556,1,1,non
96525,5.555222,5.422607,1,1,non
96526,5.552353,5.420822,1,1,non
96527,5.552353,5.420822,1,1,non
96528,5.538315,5.421127,1,1,non
96529,5.533722,5.418564,1,1,non
96530,5.538239,5.414536,1,1,non
96531,5.54628,5.378799,1,1,non
96532,5.54628,5.378799,1,1,non
96533,5.538651,5.379257,1,1,non
96534,5.539093,5.392151,1,1,non
96535,5.530334,5.392395,1,1,non
96536,5.53949,5.388031,1,1,non
96537,5.53949,5.388031,1,1,non
96538,5.539719,5.379883,1,1,non
96539,5.530396,5.387589,1,1,non
96540,5.529892,5.379501,1,1,non
96541,5.53038,5.378967,1,1,non
96542,5.53038,5.378967,1,1,non
96543,5.544342,5.364212,1,1,non
96544,5.555969,5.380203,1,1,non
96545,5.555466,5.383316,1,1,non
96546,5.549789,5.388702,1,1,non
96547,5.555695,5.388504,1,1,non
96548,5.555695,5.388504,1,1,non
96549,5.555725,5.387527,1,1,non
96550,5.555786,5.383118,1,1,non
96551,5.555099,5.390137,1,1,non
96552,5.554993,5.389862,1,1,non
96553,5.554993,5.389862,1,1,non
96554,5.555222,5.390274,1,1,non
96555,5.545425,5.391968,1,1,non
96556,5.533081,5.415848,1,1,non
96557,5.530197,5.416489,1,1,non
96558,5.530197,5.416489,1,1,non
96559,5.549713,5.398056,1,1,non
96560,5.543396,5.352036,1,1,non
96561,5.539795,5.408768,1,1,non
96562,5.599747,5.421097,1,1,non
96563,5.599747,5.421097,1,1,non
96564,5.521011,5.345444,1,1,non
96565,5.475998,5.337036,1,1,non
96566,5.492615,5.348526,1,1,non
96567,5.484024,5.328583,1,1,non
96568,5.484024,5.328583,1,1,non
96569,5.492233,5.347824,1,1,non
96570,5.51123,5.347977,1,1,non
96571,5.52272,5.350861,1,1,non
96572,5.523193,5.347855,1,1,non
96573,5.523193,5.347855,1,1,non
96574,5.516769,5.350967,1,1,non
96575,5.508621,5.350891,1,1,non
96576,5.508102,5.347702,1,1,non
96577,5.498627,5.351044,1,1,non
96578,5.498627,5.351044,1,1,non
96579,5.510086,5.354263,1,1,non
96580,5.522491,5.355576,1,1,non
96581,5.522339,5.360687,1,1,non
96582,5.530746,5.360611,1,1,non
96583,5.530746,5.360611,1,1,non
96584,5.521942,5.360779,1,1,non
96585,5.506531,5.359589,1,1,non
96586,5.498917,5.359222,1,1,non
96587,5.497513,5.359055,1,1,non
96588,5.497772,5.359818,1,1,non
96589,5.497772,5.359818,1,1,non
96590,5.496201,5.360199,1,1,non
96591,5.496201,5.360046,1,1,non
96592,5.498718,5.359955,1,1,non
96593,5.496323,5.356506,1,1,non
96594,5.496323,5.356506,1,1,non
96595,5.494217,5.342178,1,1,non
96596,5.488922,5.341232,1,1,non
96597,5.4879,5.343185,1,1,non
96598,5.488083,5.355286,1,1,non
96599,5.488083,5.355286,1,1,non
96600,5.469437,5.341812,1,1,non
96601,5.469955,5.336823,1,1,non
96602,5.444962,5.343842,1,1,non
96603,5.444702,5.339722,1,1,non
96604,5.444702,5.339722,1,1,non
96605,5.444946,5.335815,1,1,non
96606,5.469879,5.340027,1,1,non
96607,5.470093,5.335983,1,1,non
96608,5.470093,5.335983,1,1,non
96609,5.469742,5.339645,1,1,non
96610,5.441818,5.339478,1,1,non
96611,5.46907,5.338013,1,1,non
96612,5.469101,5.336868,1,1,non
96613,5.469101,5.336868,1,1,non
96614,5.461319,5.335068,1,1,non
96615,5.483673,5.335342,1,1,non
96616,5.483734,5.336563,1,1,non
96617,5.483749,5.336212,1,1,non
96618,5.483749,5.336212,1,1,non
96619,5.479034,5.326431,1,1,non
96620,5.474716,5.324936,1,1,non
96621,5.47522,5.331345,1,1,non
96622,5.42598,5.272278,1,1,non
96623,5.42598,5.272278,1,1,non
96624,5.459381,5.320938,1,1,non
96625,-1,5.255692,1,1,non
96626,-1,-1,1,1,non
96627,-1,-1,0.5977617,0,non
96628,-1,-1,0.5977617,0,non
96629,-1,-1,0.03634327,0,blinked
96630,-1,-1,0.03634327,0,non
96631,-1,-1,0,0,non
96632,-1,-1,0,0,non
96633,-1,-1,0,0,non
96634,-1,-1,0,0,non
96635,-1,-1,0,0,non
96636,-1,-1,0,0,non
96637,-1,-1,0,0,non
96638,-1,-1,0,0,non
96639,-1,-1,0.02357525,0,non
96640,-1,-1,0.02357525,0,non
96641,-1,-1,0.1368479,0,non
96642,-1,-1,0.1368479,0,non
96643,-1,-1,0.5425662,0,non
96644,-1,-1,0.5425662,0,non
96645,-1,-1,0.7972794,0.06555133,non
96646,-1,-1,0.7972794,0.06555133,non
96647,-1,-1,0.9836829,0.5250868,non
96648,-1,-1,0.9836829,0.5250868,non
96649,-1,-1,1,1,non
96650,-1,-1,1,1,non
96651,-1,5.426483,1,1,non
96652,5.477905,5.355392,1,1,non
96653,5.477905,5.355392,1,1,non
96654,5.566925,5.427795,1,1,non
96655,5.532944,5.429031,1,1,non
96656,5.514542,5.419144,1,1,non
96657,5.496857,5.409348,1,1,non
96658,5.496857,5.409348,1,1,non
96659,5.496674,5.466034,1,1,non
96660,5.50415,5.451706,1,1,non
96661,5.510864,5.43663,1,1,non
96662,5.513443,5.447098,1,1,non
96663,5.513443,5.447098,1,1,non
96664,5.502228,5.432983,1,1,non
96665,5.494461,5.415619,1,1,non
96666,5.50209,5.462326,1,1,non
96667,5.507568,5.445374,1,1,non
96668,5.507568,5.445374,1,1,non
96669,5.508286,5.412292,1,1,non
96670,5.507385,5.444229,1,1,non
96671,5.507477,5.459534,1,1,non
96672,5.508804,5.462128,1,1,non
96673,5.508804,5.462128,1,1,non
96674,5.506927,5.463089,1,1,non
96675,5.505768,5.459091,1,1,non
96676,5.505981,5.456329,1,1,non
96677,5.505463,5.458694,1,1,non
96678,5.505463,5.458694,1,1,non
96679,5.513626,5.45636,1,1,non
96680,5.516861,5.456177,1,1,non
96681,5.51384,5.453293,1,1,non
96682,5.513306,5.446198,1,1,non
96683,5.513306,5.446198,1,1,non
96684,5.515884,5.439682,1,1,non
96685,5.514023,5.439285,1,1,non
96686,5.515869,5.437012,1,1,non
96687,5.5159,5.436996,1,1,non
96688,5.5159,5.436996,1,1,non
96689,5.526291,5.43718,1,1,non
96690,5.526474,5.439392,1,1,non
96691,5.526062,5.437439,1,1,non
96692,5.531296,5.422943,1,1,non
96693,5.531296,5.422943,1,1,non
96694,5.538284,5.4328,1,1,non
96695,5.532761,5.43338,1,1,non
96696,5.539139,5.433395,1,1,non
96697,5.539139,5.433395,1,1,non
96698,5.540253,5.433655,1,1,non
96699,5.555283,5.439224,1,1,non
96700,5.561798,5.439407,1,1,non
96701,5.569595,5.434418,1,1,non
96702,5.569595,5.434418,1,1,non
96703,5.560562,5.431183,1,1,non
96704,5.560196,5.431702,1,1,non
96705,5.494995,5.431717,1,1,non
96706,5.524338,5.538071,1,1,non
96707,5.524338,5.538071,1,1,non
96708,5.475174,5.507233,1,1,non
96709,5.453644,5.372635,1,1,non
96710,5.461975,5.39888,1,1,non
96711,5.461975,5.39888,1,1,non
96712,5.492065,5.395508,1,1,non
96713,5.487091,5.442398,1,1,non
96714,5.496902,5.430908,1,1,non
96715,5.504517,5.412201,1,1,non
96716,5.504517,5.412201,1,1,non
96717,5.496948,5.430679,1,1,non
96718,5.500015,5.430801,1,1,non
96719,5.505493,5.417923,1,1,non
96720,5.49942,5.410187,1,1,non
96721,5.49942,5.410187,1,1,non
96722,5.504913,5.412262,1,1,non
96723,5.490112,5.408539,1,1,non
96724,5.483856,5.411575,1,1,non
96725,5.482132,5.41127,1,1,non
96726,5.482132,5.41127,1,1,non
96727,5.480652,5.412903,1,1,non
96728,5.480133,5.408035,1,1,non
96729,5.481949,5.408142,1,1,non
96730,5.479843,5.40892,1,1,non
96731,5.479843,5.40892,1,1,non
96732,5.479797,5.410645,1,1,non
96733,5.479141,5.403961,1,1,non
96734,5.474716,5.411118,1,1,non
96735,5.474899,5.404068,1,1,non
96736,5.474899,5.404068,1,1,non
96737,5.473495,5.403412,1,1,non
96738,5.472153,5.403854,1,1,non
96739,5.422379,5.403442,1,1,non
96740,5.524048,5.404785,1,1,non
96741,5.524048,5.404785,1,1,non
96742,5.480728,5.405258,1,1,non
96743,5.445084,5.432785,1,1,non
96744,5.454285,5.433014,1,1,non
96745,5.454285,5.433014,1,1,non
96746,5.45285,5.436157,1,1,non
96747,5.49501,5.448792,1,1,non
96748,5.331055,5.464233,1,1,non
96749,-1,5.330383,1,1,non
96750,-1,-1,1,1,non
96751,-1,-1,0.4479407,0,non
96752,-1,-1,0.4479407,0,non
96753,-1,-1,0,0,blinked
96754,-1,-1,0,0,non
96755,-1,-1,0,0,non
96756,-1,-1,0,0,non
96757,-1,-1,0,0,non
96758,-1,-1,0,0,non
96759,-1,-1,0,0,non
96760,-1,-1,0,0,non
96761,-1,-1,0.1356357,0,non
96762,-1,-1,0.1356357,0,non
96763,-1,-1,0.5565802,0,non
96764,-1,-1,0.5565802,0,non
96765,-1,-1,0.7997571,0.2103727,non
96766,-1,-1,0.7997571,0.2103727,non
96767,-1,-1,0.9792849,0.6777506,non
96768,-1,-1,0.9792849,0.6777506,non
96769,-1,-1,1,1,non
96770,5.556702,5.406937,1,1,non
96771,5.5979,5.429337,1,1,non
96772,5.633942,5.396027,1,1,non
96773,5.534882,5.438095,1,1,non
96774,5.534882,5.438095,1,1,non
96775,5.528397,5.407639,1,1,non
96776,5.52037,5.394089,1,1,non
96777,5.536362,5.385956,1,1,non
96778,5.552139,5.423019,1,1,non
96779,5.56752,5.401291,1,1,non
96780,5.56752,5.401291,1,1,non
96781,5.57196,5.405365,1,1,non
96782,5.582886,5.411697,1,1,non
96783,5.573059,5.391739,1,1,non
96784,5.562836,5.412155,1,1,non
96785,5.562836,5.412155,1,1,non
96786,5.571213,5.424286,1,1,non
96787,5.569656,5.451462,1,1,non
96788,5.576828,5.436234,1,1,non
96789,5.576874,5.425659,1,1,non
96790,5.576874,5.425659,1,1,non
96791,5.572235,5.421051,1,1,non
96792,5.580963,5.422058,1,1,non
96793,5.580658,5.414154,1,1,non
96794,5.569382,5.424637,1,1,non
96795,5.569382,5.424637,1,1,non
96796,5.581772,5.428879,1,1,non
96797,5.580902,5.427292,1,1,non
96798,5.595108,5.428864,1,1,non
96799,5.595108,5.428864,1,1,non
96800,5.598465,5.436111,1,1,non
96801,5.598495,5.437042,1,1,non
96802,5.598862,5.437775,1,1,non
96803,5.600159,5.43718,1,1,non
96804,5.600159,5.43718,1,1,non
96805,5.600281,5.437851,1,1,non
96806,5.629776,5.437744,1,1,non
96807,5.629913,5.437576,1,1,non
96808,5.629761,5.437622,1,1,non
96809,5.629761,5.437622,1,1,non
96810,5.635071,5.437332,1,1,non
96811,5.626495,5.438324,1,1,non
96812,5.615189,5.451492,1,1,non
96813,5.626144,5.451797,1,1,non
96814,5.626144,5.451797,1,1,non
96815,5.614944,5.438828,1,1,non
96816,5.627274,5.444992,1,1,non
96817,5.627411,5.44516,1,1,non
96818,5.627274,5.445343,1,1,non
96819,5.62735,5.445313,1,1,non
96820,5.62735,5.445313,1,1,non
96821,5.627151,5.44754,1,1,non
96822,5.627197,5.452209,1,1,non
96823,5.634628,5.45784,1,1,non
96824,5.634354,5.470352,1,1,non
96825,5.634354,5.470352,1,1,non
96826,5.638733,5.484787,1,1,non
96827,5.639633,5.497818,1,1,non
96828,5.648376,5.485016,1,1,non
96829,5.648178,5.498337,1,1,non
96830,5.648178,5.498337,1,1,non
96831,5.648376,5.49736,1,1,non
96832,5.648514,5.497894,1,1,non
96833,5.652618,5.504654,1,1,non
96834,5.655823,5.504684,1,1,non
96835,5.655823,5.504684,1,1,non
96836,5.65387,5.504059,1,1,non
96837,5.649582,5.50386,1,1,non
96838,5.652039,5.50383,1,1,non
96839,5.652039,5.50383,1,1,non
96840,5.651886,5.503738,1,1,non
96841,5.657074,5.505814,1,1,non
96842,5.65715,5.50528,1,1,non
96843,5.6604,5.513748,1,1,non
96845,5.659973,5.52417,1,1,non
96846,5.660339,5.525269,1,1,non
96847,5.659836,5.523071,1,1,non
96848,5.658997,5.523956,1,1,non
96849,5.658997,5.523956,1,1,non
96850,5.663147,5.518799,1,1,non
96851,5.663849,5.519073,1,1,non
96852,5.664093,5.519577,1,1,non
96853,5.663956,5.519562,1,1,non
96854,5.663956,5.519562,1,1,non
96855,5.664185,5.518387,1,1,non
96856,5.664413,5.51683,1,1,non
96857,5.664276,5.518173,1,1,non
96858,5.651215,5.518234,1,1,non
96859,5.651215,5.518234,1,1,non
96860,5.647964,5.518295,1,1,non
96861,5.652237,5.545456,1,1,non
96862,5.652435,5.516968,1,1,non
96863,5.575821,5.465729,1,1,non
96864,5.575821,5.465729,1,1,non
96865,5.153763,5.322968,1,1,non
96866,-1,-1,1,1,non
96867,-1,-1,0.6565792,0.1861065,non
96868,-1,-1,0.6565792,0.1861065,non
96869,-1,-1,0,0,blinked
96870,-1,-1,0,0,non
96871,-1,-1,0,0,non
96872,-1,-1,0,0,non
96873,-1,-1,0,0,non
96874,-1,-1,0,0,non
96875,-1,-1,0,0,non
96876,-1,-1,0,0,non
96877,-1,-1,0,0,non
96878,-1,-1,0,0,non
96879,-1,-1,0,0,non
96880,-1,-1,0,0,non
96881,-1,-1,0.06900989,0,non
96882,-1,-1,0.06900989,0,non
96883,-1,-1,0.2510901,0,non
96884,-1,-1,0.2510901,0,non
96885,-1,-1,0.6559438,0,non
96886,-1,-1,0.6559438,0,non
96887,-1,-1,0.8660771,0.4508491,non
96888,-1,-1,0.8660771,0.4508491,non
96889,-1,-1,0.9857195,0.8937494,non
