time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blink
295,-0.06203729,-0.1299045,-0.06767601,-0.07822227,3.097092,3.127213,1,1,0
296,-0.1841419,-0.2293042,-0.1748314,-0.1781876,3.40593,3.542404,0.8544669,0.9161367,1
297,-0.01703882,-0.1730988,-0.007834852,-0.1399585,3.312347,3.168365,1,1,0
298,0.161924,-0.131466,0.163803,-0.1113034,3.790421,3.663376,1,1,0
299,0.02755117,-0.08346999,0.04272842,-0.05762315,3.58226,3.65451,1,1,0
300,-0.04328245,-0.05998802,-0.04165101,-0.01659429,3.264328,3.345306,1,1,0
301,-0.07453924,-0.171136,-0.04282713,-0.08864737,-1,-1,0.7001249,0.6957321,0
302,0.02288806,-0.1966693,0.02138829,-0.1288143,3.618088,3.796616,1,1,1
303,0.1787437,-0.181071,0.1515347,-0.1427461,3.111588,3.215958,0.8761921,0.9855384,0
304,-0.1097022,-0.165887,-0.1351894,-0.1335721,3.680939,3.606262,1,1,0
305,-0.2237827,-0.1692547,-0.2240412,-0.0956012,3.754807,3.933716,1,1,0
306,-0.08529425,-0.2156845,-0.08913237,-0.1418321,3.271835,3.436035,1,1,0
307,0.001097918,-0.1355405,0.01420057,-0.07203519,3.486847,3.483307,0.8433366,0.9144132,0
308,-0.08100814,-0.1749811,-0.06869996,-0.09672976,3.894897,3.877808,0.998009,0.8441096,0
309,-0.0748449,-0.1626034,-0.05669808,-0.09123087,3.786331,3.668808,1,1,0
310,-0.1166633,-0.1433443,-0.116372,-0.08375025,4.004166,3.936554,0.9984864,0.7696849,0
311,0.03261304,-0.2250049,0.03517771,-0.1911452,3.474884,3.559891,0.9293172,0.9203995,0
313,-0.1961327,-0.2648562,-0.209052,-0.2050477,3.507095,3.616943,0.81832,0.7056921,0
314,-0.1488963,-0.2995975,-0.1425429,-0.2234334,3.663605,3.771423,0.7109609,0.6550379,0
315,-0.1653952,-0.2363091,-0.163573,-0.1355397,3.788147,3.76767,1,1,0
316,-0.05396819,-0.1971262,-0.0510447,-0.1384666,3.564713,3.575943,1,1,0
317,0.07295763,-0.212669,0.08245504,-0.1696261,3.451157,3.772278,0.7193291,0.6518708,0
318,0.057459,-0.2344337,0.06682706,-0.1771908,3.896667,3.978073,0.987619,0.7933591,0
319,-0.1384766,-0.2014415,-0.1158839,-0.1275228,3.758179,4.107483,1,1,0
320,-0.3982785,-0.2448153,-0.3962625,-0.161834,3.767212,3.599518,0.5910951,0.4810243,0
321,-0.1967999,-0.2995917,-0.2141103,-0.2066224,3.795166,3.898666,0.9330724,0.7079315,0
322,-0.1164689,-0.181504,-0.1241339,-0.115459,3.852615,4.014847,1,1,0
323,-0.02132928,-0.142694,-0.08012849,-0.0777787,3.97551,4.079636,1,1,0
324,0.02316952,-0.2078443,-0.003004074,-0.1640211,3.914352,4.038422,1,1,0
325,0.01342309,-0.2126774,0.01632738,-0.1652881,4.098022,4.245346,1,1,0
326,-0.06251258,-0.2598372,-0.04821062,-0.1900269,4.038452,3.965912,0.8984224,0.8599184,0
327,-0.1158933,-0.1853604,-0.1132107,-0.1061713,3.660904,3.620331,1,1,0
328,-0.2409006,-0.2068962,-0.2421359,-0.1238533,3.502228,3.511658,0.8204868,0.7001439,0
329,0.3169519,-0.1813573,0.2933786,-0.1432538,3.943878,3.808395,0.7415468,0.9475953,0
330,-0.09846282,-0.1777729,-0.102676,-0.1274494,4.090118,4.099777,1,1,0
331,0.08876646,-0.1735884,0.06334293,-0.1291939,3.904648,3.925674,0.9262303,0.9991924,0
332,0.1005762,-0.2298352,0.1037865,-0.1970974,4.008377,4.264618,0.7311038,0.8735169,1
333,-0.1266321,-0.1357429,-0.1202736,-0.07664704,3.738098,3.652161,1,1,1
334,0.02483308,-0.1615303,0.03339386,-0.1051998,3.570267,3.558807,1,1,0
335,-0.07541686,-0.2826874,-0.05445677,-0.2118068,3.81488,4.011978,0.8455077,0.892773,1
336,-0.2294827,-0.177978,-0.2241257,-0.09940517,3.761642,3.82811,1,1,0
337,0.02874327,-0.1872699,0.005230904,-0.1379741,3.635223,3.54863,1,1,0
338,-0.06157422,-0.2213044,-0.05946594,-0.1709787,4.052963,4.123642,1,1,0
339,-0.2079133,-0.2424109,-0.2163837,-0.1709163,4.108688,4.218658,1,1,0
340,-0.2739666,-0.2015846,-0.3034987,-0.1161132,4.049088,4.077042,0.9646983,0.7412527,0
341,-0.1113066,-0.1931881,-0.114291,-0.1263047,3.847122,3.845734,1,1,0
342,-0.1571231,-0.2191632,-0.1433749,-0.1332524,4.043686,3.998215,0.8376451,0.7920132,0
343,-0.1875168,-0.3994085,-0.2341887,-0.2890855,3.72905,3.774841,0.903994,0.7403084,1
344,-0.1179188,-0.3346847,-0.08362907,-0.2057445,-1,-1,0,0,1
345,-0.1557465,-0.2202921,-0.1548799,-0.1103833,3.824646,3.76123,1,1,0
346,-0.09053177,-0.2133758,-0.08883804,-0.1396308,3.841431,3.883636,1,1,0
347,-0.1252134,-0.2337871,-0.1244915,-0.152546,3.880325,4.173782,0.9708264,0.7277009,0
348,-0.3011303,-0.2773994,-0.2872642,-0.1581529,4.04599,4.118027,0.9997088,0.7585565,0
349,-0.1519561,-0.3451831,-0.1492236,-0.1178,-1,-1,0.1180198,0,0
350,-0.3023337,-0.2403492,-0.2932255,-0.1162541,4.064362,4.202042,1,1,0
351,-0.1830685,-0.278405,-0.1767001,-0.1990703,4.014175,4.24791,0.9796227,0.7466261,0
352,-0.08423066,-0.1557436,-0.07283247,-0.09993792,3.633194,3.692245,1,1,0
353,0.08667576,-0.1859282,0.08346629,-0.156963,4.080124,4.147736,1,1,0
354,-0.1180229,-0.2005477,-0.1113265,-0.1320682,4.179764,4.063263,1,1,0
355,0.1279758,-0.1972282,0.1168272,-0.1522297,4.070435,4.092407,1,1,0
356,-0.1480725,-0.2428201,-0.1385934,-0.1759784,4.113403,4.094574,1,1,0
357,-0.07249224,-0.2710848,-0.07550931,-0.1986319,4.020111,3.84697,1,1,0
358,-0.1791309,-0.3447305,-0.2035283,-0.2749469,3.541824,3.344315,0.949298,0.8612425,0
359,0.1471543,-0.1841161,0.1174895,-0.1557326,3.108139,3.033157,1,1,0
360,-0.3165512,-0.2134128,-0.332868,-0.1411389,3.971558,4.029083,1,1,0
361,-0.06060827,-0.1595435,-0.06240296,-0.09118664,3.685669,3.585205,1,1,0
362,-0.1805016,-0.2708564,-0.1775505,-0.2014869,3.872559,3.987335,0.9545553,0.9899328,0
363,-0.2673204,-0.2241863,-0.2707556,-0.1210797,3.762665,3.814758,1,1,0
364,0.04280627,-0.1922104,0.02808392,-0.1165005,3.669434,3.776337,1,1,0
365,-0.1907376,-0.2335243,-0.1792935,-0.1310192,4.021927,4.014084,1,1,0
366,-0.04774153,-0.1891875,-0.04867631,-0.1119591,3.799744,3.834824,1,1,0
367,-0.001407802,-0.1286632,0.002057433,-0.0833379,4.096008,4.139343,1,1,0
368,0.1971366,-0.1557908,0.1734035,-0.102694,4.451492,4.274887,0.8372976,0.9905992,0
369,0.03813922,-0.2113751,0.02801394,-0.1400169,4.082458,3.962814,1,1,0
370,-0.1229928,-0.1829041,-0.1156865,-0.1002814,3.8396,3.903671,1,1,0
371,-0.06489694,-0.1966255,-0.04577309,-0.1264925,3.972244,3.991745,1,1,0
372,-0.1190602,-0.1864705,-0.09055728,-0.1153373,4.052048,4.100143,1,1,1
373,-0.2323859,-0.1897198,-0.2254883,-0.1110716,3.992294,3.915604,1,1,0
374,-0.06481522,-0.1669649,-0.07153779,-0.09173799,3.835724,3.912918,1,1,0
375,-0.08447999,-0.1556485,-0.08579576,-0.09477556,3.886292,4.011414,0.9570914,0.7987788,0
376,0.3486218,-0.2793952,0.2236474,-0.09368181,3.356583,3.904861,0.5350198,0.7956212,0
377,0.3441664,-0.1083754,0.3047055,-0.1224235,4.126541,4.253021,1,1,1
378,-0.2717804,-0.1638104,-0.3067346,-0.1017714,4.471802,4.372864,0.8041537,0.7589827,0
379,-0.339381,-0.3245245,-0.3382137,-0.2199854,4.142319,4.357086,0.8992468,0.7477597,0
380,-0.2426735,-0.3026242,-0.2391194,-0.2096263,4.051514,4.119904,0.9690534,0.7717086,0
381,-0.1020126,-0.2740278,-0.0919838,-0.1856298,4.055161,4.142334,0.9511645,0.766907,0
382,0.03029072,-0.2073779,0.0177561,-0.1668183,3.983887,3.998917,1,1,0
383,-0.1261318,-0.2819507,-0.1705759,-0.23216,4.304672,4.244812,1,1,1
384,0.1151073,-0.2517762,0.1350548,-0.2287586,4.417419,4.499588,0.9937487,0.9295233,0
385,0.07170916,-0.2137728,0.08208919,-0.1765926,4.347549,4.34726,1,1,0
386,-0.0500586,-0.218393,-0.0447613,-0.1756405,4.294022,4.324554,1,1,0
387,0.01058507,-0.1867006,0.01536191,-0.1365094,4.049133,4.0112,1,1,0
388,0,0,-0.01953363,-0.1974504,-1,-1,0.03457047,0.2424651,0
389,-0.08064729,-0.03667724,-0.09938693,0.02544332,3.809784,3.9319,1,1,1
390,0,0,0.06158602,-0.3214418,-1,2.833496,0,0.0251284,1
391,-0.2002315,-0.224901,-0.2150691,-0.2078351,3.657745,3.825745,1,1,0
392,-0.1069036,-0.1547674,-0.1205794,-0.1245928,3.769196,3.717712,1,1,0
393,0.05358469,-0.2064221,0.0615865,-0.1823088,4.007095,4.040024,1,1,0
395,0.03582335,-0.2351909,0.03794241,-0.2063344,4.246765,4.241135,1,1,0
396,0.04857624,-0.2209535,0.04954529,-0.171717,4.282684,4.428116,1,1,0
397,-0.09847093,-0.2165624,-0.0977118,-0.1444612,4.158813,4.154755,1,1,0
398,-0.1177081,-0.2580355,-0.1165439,-0.1762532,3.948547,3.842804,1,1,0
399,-0.03026968,-0.2039057,-0.03323346,-0.144043,3.907867,4.026459,1,1,0
400,0.0408318,-0.1829772,0.04594815,-0.147959,4.155502,4.185608,1,1,0
401,-0.01275551,-0.2270361,-0.02437991,-0.1728092,4.235977,4.280243,1,1,0
402,-0.256152,-0.2397863,-0.2947405,-0.1541605,3.593262,3.516876,1,1,0
403,-0.2611423,-0.2253778,-0.236951,-0.1029904,3.141907,2.996414,0.6317577,0.3645783,0
404,-0.3512984,-0.2071038,-0.3541934,-0.09664237,4.134537,4.0672,0.9441066,0.8165961,0
405,-0.3459764,-0.2673599,-0.3441036,-0.1340781,3.956512,4.10994,0.9827651,0.8481088,0
406,0.0767616,-0.1438967,0.02790666,-0.1306622,3.704865,3.734192,1,1,0
407,-0.01435173,-0.1276158,-0.007214904,-0.1024152,3.636414,3.721161,1,1,0
408,0.05699968,-0.1182475,0.06171298,-0.09582639,3.96817,4.024323,1,1,0
409,0.02168989,-0.1891752,0.04373062,-0.1440418,3.874649,4.01944,0.6911685,0.8146075,0
410,0.06492722,-0.2246116,0.08468866,-0.19598,4.250336,4.302002,1,1,0
411,0.07073069,-0.211337,0.07306468,-0.1485232,4.264496,4.368423,1,1,0
412,-0.1030377,-0.2203943,-0.09410942,-0.1420143,3.387497,3.51059,1,1,0
413,-0.08620924,-0.2821274,-0.08488584,-0.1863904,3.678864,3.762558,1,1,0
414,-0.03697342,-0.1680561,-0.04339296,-0.1132332,3.488113,3.481354,1,1,0
415,-0.01855928,-0.1298018,-0.02758515,-0.09639359,4.167847,4.055801,1,1,0
416,-0.1662602,-0.2051452,-0.1741998,-0.1511077,4.083099,4.03241,1,1,0
417,0.1197572,-0.1513661,0.1151086,-0.1181782,3.914429,3.828949,0.8194196,0.9384698,0
418,0.01807165,-0.225264,0.01833856,-0.188253,4.055023,4.039398,1,1,0
419,0.1509144,-0.1731726,0.1387488,-0.1478024,4.42984,4.282684,1,1,0
420,0.09216142,-0.2200867,0.09361446,-0.1909633,4.223312,4.286835,1,1,0
421,-0.004233539,-0.2309368,-0.004783928,-0.2023126,4.370712,4.539719,1,1,0
422,0.04472291,-0.3250293,0.0176897,-0.2885531,4.35585,4.427277,1,1,0
423,-0.2655187,-0.1845007,-0.2851048,-0.1039053,3.827667,3.947174,0.9476349,0.9360328,0
424,-0.2955089,-0.1561909,-0.2919376,-0.06869495,3.310532,3.184738,1,1,0
425,-0.2729784,-0.1463952,-0.2584122,-0.07284021,3.665604,3.66481,0.8719909,0.8023413,0
426,-0.3690685,-0.1793042,-0.3255107,-0.09257007,-1,3.71257,0.7525239,0.7574314,0
427,-0.1729023,-0.1858876,-0.1585404,-0.1068096,3.569092,3.579056,1,1,0
428,-0.2673234,-0.1551951,-0.25467,-0.07828212,3.762711,3.832977,0.9916629,0.8789815,0
429,0.01194537,-0.160345,0.001243711,-0.1182393,3.740143,3.745529,1,1,0
430,0.2218653,-0.1325389,0.204487,-0.1144505,4.223328,4.088043,1,1,0
431,0.2398554,-0.1971965,0.2421108,-0.1737087,4.110718,3.966095,1,1,0
432,0.1174192,-0.1993301,0.1223075,-0.1748472,4.261368,4.170471,1,1,0
433,-0.2868237,-0.1422491,-0.2956859,-0.09764099,4.244949,4.364182,1,1,0
434,-0.02794814,-0.1600419,-0.01915222,-0.1103692,3.741898,3.700027,1,1,0
435,0.04046416,-0.1388276,0.03855824,-0.09224677,4.039902,4.032928,1,1,0
436,-0.002335727,-0.1169803,0.008114934,-0.06533051,3.686356,3.710297,1,1,0
437,-0.012254,-0.1996129,0.005026579,-0.1449137,3.818069,3.911896,1,1,0
438,-0.1198532,-0.1330273,-0.09033048,-0.08499074,-1,3.595886,0.7923342,0.856903,0
439,-0.3393301,-0.2536436,-0.3637337,-0.1954633,3.707672,4.135071,0.531313,0.5340651,0
440,-0.2192941,-0.2921801,-0.2143235,-0.2108264,3.455368,3.799225,0.8736666,0.8235834,0
441,0.1194834,-0.2168477,0.0993495,-0.1706156,3.858627,3.845627,1,1,1
442,0.0501852,-0.1845822,0.04706621,-0.1443437,4.080566,4.155762,0.9761781,0.9778048,0
443,0.1735145,-0.1581479,0.1766477,-0.1266055,4.289536,4.336761,1,1,0
444,0,0,-0.07109094,-0.2309804,-1,-1,0,0.1169015,1
445,-0.04066008,-0.163977,-0.02449608,-0.1209296,3.779968,3.904572,1,1,0
446,-0.216301,-0.2050489,-0.2035366,-0.149318,4.095062,4.269226,0.9494113,0.9461997,0
447,-0.1929447,-0.1717348,-0.180885,-0.1066571,3.988068,4.241913,1,1,0
448,-0.1458242,-0.2148448,-0.1204299,-0.1481224,4.138,4.37178,0.9175861,0.8182968,0
449,-0.1490648,-0.1472499,-0.1367406,-0.08455694,3.6716,3.859711,0.9893045,0.8609123,0
450,-0.2559956,-0.2159988,-0.2521246,-0.1158534,4.009964,4.072189,0.9981182,0.8480496,0
451,-0.2157731,-0.1558661,-0.2296283,-0.098248,4.321609,4.338699,1,1,1
452,-0.1254059,-0.1483834,-0.1347238,-0.09520757,3.633347,3.747894,1,1,0
453,0.133227,-0.2563663,0.1053571,-0.2426605,4.043213,4.03299,1,1,0
454,-0.1166589,-0.1251597,-0.1368414,-0.05882215,4.160233,4.181137,1,1,0
455,-0.4497696,-0.2482425,-0.4737728,-0.1506006,3.906647,4.147339,0.6388468,0.5178613,0
456,0.1807736,-0.1197455,0.1489881,-0.05481303,3.905869,3.831223,0.9771594,0.8917639,0
457,-0.01350629,-0.1659814,-0.01773316,-0.1249535,3.766205,3.835251,1,1,0
458,-0.2432345,-0.1952732,-0.2375511,-0.1060271,3.941711,3.7491,0.9556386,0.9289416,0
459,0.09085619,-0.1929224,0.04079008,-0.1361933,4.118713,3.848221,0.9466067,0.9251554,1
460,-0.2556891,-0.2091966,-0.2631909,-0.1354859,4.133789,4.252853,0.7999849,0.7975655,0
461,0.05101657,-0.1399342,0.06044042,-0.1053256,3.930771,3.904297,0.8974313,0.7782239,0
462,0.1240126,-0.1180375,0.1240032,-0.1045556,4.275269,4.252533,1,1,0
463,-0.05208427,-0.1929574,-0.03648204,-0.1603463,4.122696,4.232849,1,1,0
465,0.05846238,-0.1065578,0.06353915,-0.08111608,4.056213,4.190399,1,1,0
466,0.2250057,-0.2304972,0.2274951,-0.201072,4.323975,4.487518,1,1,0
467,-0.4154538,-0.1963531,-0.3622149,-0.09136403,-1,-1,0.5723425,0.5648435,0
468,-0.2385947,-0.1520379,-0.2499962,-0.07886243,4.019287,3.944351,1,1,0
469,-0.3242114,-0.1943843,-0.3162193,-0.09484065,3.933792,4.153366,0.9070033,0.8644031,0
470,-0.1478245,-0.1679188,-0.1409328,-0.07989347,4.122665,4.318192,0.9636957,0.8931461,0
471,-0.09533525,-0.122625,-0.1333693,-0.08302808,3.879089,3.991867,1,1,0
472,0.124588,-0.171683,0.1186852,-0.1492591,4.262451,4.130325,1,1,0
473,0.1339259,-0.2222464,0.1322534,-0.2123127,4.469391,4.371109,1,1,0
474,-0.1366959,-0.1901397,-0.1413054,-0.1520599,4.395065,4.371887,1,1,0
475,-0.344043,-0.1702951,-0.3541507,-0.1035583,4.342911,4.234253,0.7869445,0.783014,0
476,-0.2016242,-0.1083846,-0.2045939,-0.02033019,3.408905,3.529236,1,1,0
477,-0.226065,-0.08004761,-0.2213118,0.01491976,3.742874,3.972305,1,1,0
478,-0.2483221,-0.1403451,-0.229953,-0.04780376,3.547607,3.853333,1,1,0
479,-0.3213213,-0.1070405,-0.3034839,-0.008554459,3.672394,3.976746,1,1,0
480,-0.480246,-0.203606,-0.474508,-0.09879065,3.718781,3.930878,1,1,0
481,-0.365998,-0.211532,-0.3684729,-0.1127601,4.020981,4.162323,0.8018955,0.9041798,0
482,-0.002413511,-0.1391351,-0.005940497,-0.05706263,4.000427,3.990891,1,1,0
483,0.09326363,-0.1497542,0.06165695,-0.1147085,4.132172,4.185501,1,1,0
484,0.1790973,-0.2485816,0.1715163,-0.2233014,4.542343,4.557922,1,1,0
485,0.2406783,-0.2628039,0.2382615,-0.2422175,4.384384,4.361496,1,1,0
486,-0.1726865,-0.2735769,-0.1906346,-0.2276893,4.30722,4.359665,1,1,0
487,-0.1462547,-0.190671,-0.170352,-0.1483502,4.536133,4.445755,1,1,0
488,-0.1083723,-0.1768575,-0.1222009,-0.09674835,4.329224,4.155533,1,1,0
489,-0.3411804,-0.1929508,-0.3541796,-0.1000078,4.530762,4.396927,0.8569577,0.8332702,0
490,0.01632297,-0.1396652,0.02387083,-0.05312145,-1,-1,0.3562711,0.3179496,0
491,-0.3598989,-0.1259652,-0.3652077,-0.05217218,3.609589,3.770752,0.7624031,0.7854217,0
492,-0.06929225,-0.1917676,-0.07038307,-0.1186262,3.747574,3.823837,1,1,0
493,-0.277878,-0.177019,-0.2858586,-0.1065735,3.916412,4.165848,0.9044736,0.8541233,0
494,-0.006293476,-0.2159545,-0.003640413,-0.1422099,3.557373,3.714584,1,1,0
495,0.08390427,-0.1441548,0.06342721,-0.1196296,3.778671,3.93782,1,1,0
496,-0.01362044,-0.1161766,-0.0007861257,-0.09431362,4.01712,4.169693,1,1,0
497,0.1117443,-0.2023846,0.1206403,-0.1795529,4.130005,4.121307,1,1,0
498,0.04354215,-0.1817006,0.04167104,-0.1634806,4.368179,4.372452,1,1,0
499,-0.01991409,-0.1691614,-0.02792478,-0.1540973,4.477432,4.51474,0.9639782,0.9903886,0
500,-0.1088974,-0.3023759,-0.1640953,-0.2163063,3.671219,3.713593,0.8846586,0.8309274,0
501,-0.0642134,-0.1341562,-0.09256017,-0.05805624,3.183868,3.227478,1,1,0
502,0.05277002,-0.1092057,0.02445328,-0.0870955,3.748077,3.832077,1,1,0
503,0.1116563,-0.2736392,0.1139978,-0.2461427,4.304199,4.137436,1,1,0
504,0.08209372,-0.1902806,0.07783735,-0.1656822,4.353561,4.250519,1,1,0
505,-0.2158818,-0.2033406,-0.2186171,-0.1228503,4.041702,4.031189,0.9869039,0.8176636,0
506,-0.11046,-0.1950753,-0.1178478,-0.1123967,3.611557,3.505615,1,1,0
507,-0.02107257,-0.1174321,-0.06008494,-0.08213949,3.800385,3.780121,1,1,0
508,-0.1600827,-0.1625867,-0.1681581,-0.1157578,4.307419,4.217743,1,1,0
509,-0.2508183,-0.2292252,-0.2846205,-0.1390817,3.976349,4.021606,0.9272178,0.751131,0
510,-0.1924841,-0.2044322,-0.209204,-0.1265001,3.678711,3.653915,1,1,0
511,0.02452457,-0.1008819,0.02040029,-0.04808283,3.563644,3.59816,1,1,0
512,0.2635497,-0.1732844,0.2316502,-0.1462524,4.262009,4.232239,0.915023,0.9324802,0
513,-0.02439612,-0.1859783,-0.03962618,-0.1577438,4.26857,4.247055,1,1,0
514,-0.1718976,-0.1688793,-0.1842933,-0.1201158,4.33136,4.377808,1,1,0
515,-0.05584627,-0.1767983,-0.04111648,-0.1287117,4.107605,4.113907,1,1,0
516,-0.09078652,-0.1600119,-0.07298315,-0.1087248,3.994064,4.207077,0.9268756,0.9479171,1
517,0.09999561,-0.2094542,0.09842288,-0.1721606,4.202698,4.134796,1,1,0
518,0.07313037,-0.1784034,0.07725894,-0.155851,4.17009,4.206314,1,1,0
519,-0.0316481,-0.145878,-0.02581209,-0.1088144,3.960831,3.981079,1,1,0
520,0.06378675,-0.08660662,0.06518173,-0.04746199,4.060516,4.090027,1,1,0
521,0.1047459,-0.1702102,0.09545481,-0.1576762,4.305145,4.242218,1,1,0
522,0.07495189,-0.120326,0.05368829,-0.0847702,3.626083,3.78186,1,1,0
523,-0.231908,-0.1070106,-0.2485216,-0.03368723,4.132446,4.121368,0.9810123,0.9761441,0
524,-0.02298093,-0.1545722,0.02171755,-0.0771817,-1,3.643723,0.5781199,0.5534787,0
525,-0.1485034,-0.1720542,-0.1453574,-0.08547997,3.983978,4.008102,1,1,0
526,-0.178241,-0.1331601,-0.1740521,-0.05457032,4.224701,4.225021,1,1,0
527,-0.1974068,-0.2192473,-0.1802723,-0.1487858,4.158676,4.284927,0.9657378,0.8883824,0
528,-0.08618438,-0.183864,-0.07957995,-0.1369634,4.167892,4.080078,1,1,0
529,-0.2119738,-0.1231097,-0.2192926,-0.07340837,4.227921,4.283432,1,1,0
530,-0.0569095,-0.1448184,-0.06181306,-0.1065986,4.20134,4.212173,1,1,0
531,-0.2298769,-0.08948946,-0.2579806,-0.04647994,3.973633,4.069092,0.9832706,0.9624762,0
532,-0.04164749,-0.1851504,-0.03332728,-0.1559994,4.259079,4.224243,0.9784608,0.9486994,0
533,-0.01900744,-0.1651424,-0.01249903,-0.1171179,4.281235,4.480438,0.9281448,0.9381436,0
534,-0.2777146,-0.1605301,-0.278116,-0.08117855,4.513184,4.662918,0.9770415,0.8507581,0
535,-0.3041342,-0.2127823,-0.3041946,-0.1149728,3.751831,3.906693,0.6293325,0.3838396,0
536,-0.0337007,-0.1832603,-0.03080696,-0.1013354,3.798828,3.78273,0.9460983,0.7921071,0
537,-0.142968,-0.1715958,-0.1445165,-0.1124765,4.10463,3.863525,1,1,0
538,0.03262508,-0.1955131,0.02698958,-0.165651,4.340286,4.186981,1,1,0
539,0.08969998,-0.1936723,0.08604598,-0.1714365,4.505203,4.230606,1,1,0
540,0.09148991,-0.164616,0.07029819,-0.1436187,4.377243,4.314224,1,1,0
541,0.2041764,-0.1692468,0.2066574,-0.1517098,4.497772,4.441071,1,1,0
543,-0.1132538,-0.1721432,-0.1198903,-0.1304582,4.074097,4.125916,1,1,0
544,0.03504312,-0.2118721,-0.02284682,-0.1298938,-1,-1,0.4847238,0.466201,0
545,-0.07811385,-0.14346,-0.07720381,-0.09647679,3.913422,3.952301,1,1,0
546,-0.08322573,-0.1883894,-0.07538968,-0.12612,3.995163,4.089203,1,1,0
547,-0.1479465,-0.1563317,-0.1398898,-0.0842824,3.903061,3.89653,1,1,0
548,-0.08892578,-0.08731771,-0.08573067,-0.0334754,4.063431,4.063736,1,1,0
549,-0.09395289,-0.1819731,-0.08957827,-0.1227722,4.042801,4.067764,1,1,0
550,-0.2053523,-0.1265913,-0.214377,-0.06966889,3.654037,3.836395,1,1,0
551,-0.2367625,-0.2980375,-0.2863836,-0.216301,3.951248,4.068024,0.9865122,0.9701791,0
552,0.08683443,-0.153801,0.06925654,-0.09009957,3.75145,3.779404,0.9633729,0.8828979,0
553,-0.1240131,-0.1603605,-0.1281158,-0.1081021,4.023148,3.976761,1,1,0
554,-0.1757691,-0.1987257,-0.1817758,-0.122588,3.945145,3.848633,1,1,0
555,-0.2449809,-0.2160245,-0.2560614,-0.1462965,4.194763,4.208725,0.9904696,0.8679596,0
556,0.2971356,-0.1904255,0.2432169,-0.1763387,4.365479,4.317429,0.9412374,0.887598,0
557,-0.05976725,-0.2160804,-0.0619455,-0.1647525,4.182846,4.26532,1,1,0
558,-0.03419161,-0.2262111,-0.03275985,-0.1783471,4.073212,4.064087,1,1,0
559,-0.177503,-0.2111977,-0.17791,-0.1537879,4.219147,4.214691,1,1,0
560,-0.1203434,-0.1986973,-0.1290071,-0.1276745,4.113419,4.494202,0.7988546,0.7432718,0
561,0.0656848,-0.2117735,0.03981328,-0.1871392,4.403702,4.377396,1,1,0
562,0.2040323,-0.1660918,0.1954253,-0.1633961,4.553482,4.622086,1,1,0
563,0.08218753,-0.1644131,0.08616877,-0.1346617,4.235352,4.230728,1,1,0
564,-0.02856231,-0.2473067,-0.04327363,-0.2105775,4.395477,4.426224,0.8822021,0.9100062,0
565,-0.177778,-0.1652656,-0.1748776,-0.1087281,4.045486,4.158478,0.7907486,0.7084659,0
566,-0.1048366,-0.1471695,-0.1051363,-0.11735,4.060806,4.020905,0.9207967,0.8186014,0
567,-0.04529744,-0.1211424,-0.0672487,-0.08307838,3.894974,3.960388,0.930132,0.8728951,0
568,-0.1111878,-0.1404159,-0.110795,-0.09875453,4.007156,3.886902,0.9751276,0.9533879,0
569,-0.1522378,-0.1119832,-0.1531975,-0.07652783,4.135147,4.013107,0.9285098,0.8648629,0
570,0.05609739,-0.1373785,0.05159223,-0.1064959,3.917526,3.668625,1,1,0
571,0.06070685,-0.1622106,0.07256031,-0.145309,4.401031,4.276764,0.8865193,0.9821433,0
572,-0.1055703,-0.1344249,-0.0943889,-0.1063793,4.371307,4.359726,1,1,0
573,-0.114155,-0.1822476,-0.1072764,-0.1451066,3.678116,3.683655,1,1,0
574,-0.1895691,-0.2284949,-0.1768362,-0.175486,4.042542,4.006729,1,1,0
575,-0.221181,-0.185341,-0.2152734,-0.1252966,4.381271,4.288635,1,1,0
576,-0.1292782,-0.1489054,-0.1099333,-0.1017499,3.499344,3.534424,1,1,0
577,-0.08328217,-0.1420488,-0.07646579,-0.08368695,3.909866,3.874115,1,1,0
578,-0.03028673,-0.1812884,-0.03093231,-0.1221182,4.114883,4.113541,1,1,0
579,-0.2596916,-0.1460562,-0.26447,-0.04618359,3.840515,3.793808,1,1,0
580,-0.02038664,-0.1170969,-0.03411436,-0.07659674,3.967163,4.03067,1,1,1
581,-0.1820844,-0.1541393,-0.2036948,-0.09491503,4.182541,4.182236,0.9202637,0.9303895,0
582,-0.3094106,-0.1632378,-0.3086153,-0.06488323,4.096054,4.08815,0.9927811,0.9216609,0
583,-0.1494594,-0.1573907,-0.1323054,-0.06375492,-1,-1,0.738568,0.5689638,0
584,-0.09889978,-0.1499109,-0.09018713,-0.08536983,3.761887,3.905426,1,1,0
585,-0.04043943,-0.1068871,-0.03715515,-0.05339205,3.72966,3.806198,1,1,0
586,-0.07467455,-0.1182774,-0.06796616,-0.07442367,3.983749,3.948837,1,1,0
587,-0.02939558,-0.1284075,-0.01385254,-0.1010225,4.060425,4.008942,1,1,0
588,-0.2401769,-0.08561969,-0.2214832,-0.02781129,3.685043,3.842422,0.8031514,0.7508042,0
589,-0.06647581,-0.1710517,-0.07090074,-0.1077541,3.806168,3.837494,0.9774138,0.7930015,0
590,-0.2769089,-0.1969167,-0.2811649,-0.08944118,3.975906,3.835693,1,1,0
