time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blink
309,-0.1754406,0.2038975,-0.2001898,0.2658413,4.243668,4.662201,1,1,0
310,0.01987088,0.2100585,-0.01226306,0.2636276,4.349838,4.560593,1,1,0
311,-0.02515244,0.1902684,-0.04250425,0.2438336,4.362,4.79985,1,1,0
312,0,0,-0.1010808,-0.05480349,-1,-1,0,0.1052292,1
313,-0.9198965,-0.1311409,-0.08675307,0.2299025,-1,-1,0.4721467,0.50482,4
314,0.05723929,0.1996367,0.03637111,0.2629761,4.335144,4.571121,1,1,1
315,-0.1811359,0.2511597,-0.2061034,0.3053461,4.699692,4.996613,0.9976994,0.9717161,0
316,-0.1356421,0.1331642,-0.1601707,0.2094563,4.512955,4.866974,1,1,0
317,-0.234723,0.1139515,-0.2653943,0.1905791,4.276154,4.491699,1,1,0
318,0.003688097,0.2254481,-0.03041512,0.3230168,4.420532,4.594391,1,1,0
319,-0.1413495,0.1851627,-0.1716014,0.2397638,4.235367,4.619568,1,1,0
320,0.05363071,0.2583476,0.02784812,0.3147033,4.598511,4.766068,1,1,0
321,-0.05691439,0.3320711,-0.06686234,0.3735401,3.79332,4.195969,1,1,0
322,-0.01941818,0.1896964,-0.03165907,0.2195991,4.195419,4.424957,0.7477745,0.5627665,0
323,-0.1369724,0.1508596,-0.1494486,0.1964575,4.360626,4.779282,0.7818499,0.6444612,0
324,-0.1269464,0.1746238,-0.1410792,0.2246486,4.542786,4.84639,0.8793915,0.7572299,0
325,-0.1013966,0.1938258,-0.117596,0.2334921,4.535797,4.788208,0.9490517,0.8385558,0
326,-0.4100541,0.2069333,-0.438196,0.2516134,4.705521,4.849152,1,1,0
327,-0.1967515,0.201625,-0.2148111,0.2753285,4.540817,4.839523,0.8481087,0.7728253,0
328,-0.1729317,0.1635883,-0.1948771,0.2413428,4.669769,4.964569,1,1,0
329,-0.4406077,0.1419094,-0.4676213,0.2029277,4.629181,4.723969,1,1,0
330,0.02123046,0.2333823,-0.01028425,0.300611,4.345016,4.550018,1,1,1
331,-0.2077354,0.2201532,-0.2373772,0.2789677,4.7061,4.992065,1,1,0
332,-0.1769945,0.230352,-0.2052672,0.2882963,-1,-1,0.6199721,0.632151,0
333,-0.1833615,0.2507333,-0.198259,0.3170991,4.789474,5.14743,0.9530193,0.9115393,1
335,-0.2467723,0.264013,-0.2675555,0.332185,4.062027,4.24472,1,1,0
336,-0.05911314,0.2152333,-0.0849961,0.2821367,4.338348,4.777328,1,1,0
337,-0.4192141,0.2829532,-0.4364987,0.3337351,4.369049,4.761581,1,1,0
338,0,0,-0.1182686,-0.01810205,-1,-1,0.01177281,0.05244489,2
339,-0.947076,-0.2782019,-0.08197129,0.05548978,-1,-1,0.00749874,0.1748752,6
340,-0.2569498,0.1610081,-0.2734032,0.212762,4.15126,4.236145,0.6795819,0.5962575,0
341,-0.3410237,0.4212492,-0.3505514,0.4916956,4.043274,4.201477,1,1,0
342,-0.1591486,0.5366795,-0.1695966,0.5960823,3.562637,3.640305,1,1,0
343,0.03153276,0.3726147,0.01440036,0.4620884,2.979858,3.112289,1,1,0
344,-0.004934907,0.2485664,-0.02080864,0.3142657,3.646393,3.951859,0.9048342,0.689478,0
345,-0.2074095,0.1043909,-0.2127535,0.1636059,-1,-1,0.2826482,0.3057886,1
346,-0.2629995,0.1402584,-0.2824223,0.1979197,3.889526,3.865082,0.6410554,0.6190751,0
347,-0.1163276,0.1326576,-0.1407462,0.197986,4.010101,4.158875,0.758099,0.6031798,0
348,-0.1512116,0.1564825,-0.1720684,0.2220197,3.858536,4.180725,0.6318449,0.5215216,1
349,-0.4112371,0.1687539,-0.4564102,0.2375504,3.791656,3.89122,1,1,0
350,0.1643063,0.1732575,0.1285826,0.2485783,-1,-1,0.9606287,0.9732431,0
351,0.05609179,0.2710092,0.02185094,0.3279974,4.302429,4.578949,1,1,0
352,-0.08186603,0.2022157,-0.1088586,0.2512649,4.592148,5.029114,1,1,0
353,-0.4153655,0.2059274,-0.4670541,0.2753021,4.434097,4.484116,1,1,0
354,-0.4872141,0.1156025,-0.5219416,0.2010907,-1,4.202393,0.7005637,0.7939103,1
355,0.163334,0.2573059,0.145488,0.3559758,-1,-1,0.7788551,0.7737638,2
356,-0.1012118,0.3357121,-0.1398438,0.3882767,4.456604,4.593887,1,1,0
357,-0.3324386,0.2615187,-0.3615361,0.3326252,4.222473,4.545578,1,1,0
358,-0.273766,0.1850069,-0.2981129,0.2623248,3.974014,4.397171,1,1,0
359,-0.214099,0.2090012,-0.2309954,0.2713301,4.197662,4.149689,0.7654116,0.6986946,1
360,-0.2077989,0.2238284,-0.2299145,0.296842,4.10553,4.188293,0.7633319,0.7856531,0
361,-0.1741977,0.2224359,-0.2091283,0.3034992,4.197876,4.373825,0.925765,0.8177913,0
362,-0.44622,0.174294,-0.4883139,0.2408346,3.708694,3.806107,1,1,0
363,-0.3171375,0.2278375,-0.3427975,0.3178468,4.031876,4.266739,1,1,0
364,-0.3520682,0.1526601,-0.3778701,0.2273297,4.557648,4.627792,0.8284392,0.7485336,0
365,-0.3393906,0.2326447,-0.3591496,0.3289182,4.370987,4.60553,1,1,0
366,-0.4578252,0.2698056,-0.4755772,0.3645159,4.654449,4.877106,1,1,1
367,-0.3499643,0.1302521,-0.1948656,0.2843368,-1,-1,0.2653743,0.4518915,0
368,-0.2283865,0.04036361,-0.07852989,0.2272575,-1,-1,0.1285005,0.5826414,0
369,-0.3231673,-0.2709454,-0.06143415,-0.09936643,-1,-1,0,0.1,2
370,-0.1858261,0.2236458,-0.2073065,0.2863566,3.966263,4.491669,0.8050823,0.8385813,0
371,-0.1006023,0.2085611,-0.127246,0.2743083,3.99234,4.292542,1,1,0
372,0.04723811,0.2664868,0.01602244,0.3173344,3.867981,4.326279,1,1,0
373,-0.2891162,0.2540518,-0.3208725,0.3172004,4.385956,4.692886,1,1,0
374,0.151777,0.2071568,0.1190155,0.25319,4.414886,4.906631,1,1,1
375,-0.04861999,0.2293799,-0.08170485,0.2847306,4.431076,4.839813,1,1,0
376,-0.1857684,0.1667624,-0.2123394,0.2305935,3.665115,4.185974,1,1,0
377,-0.2403314,0.1132545,-0.2707429,0.1643147,4.144333,4.358597,0.8595456,0.8853121,0
378,-0.2140852,0.2241424,-0.2446927,0.2865562,4.297745,4.571259,1,1,0
379,-0.1763116,0.2629868,-0.1941177,0.3345773,-1,-1,0.6778855,0.7871549,0
380,0.1038851,0.2393488,0.06859815,0.2993755,4.178116,4.51123,1,1,0
381,-0.0913915,0.235621,-0.1242754,0.2850807,4.41156,4.797134,1,1,0
382,-0.33858,0.2262585,-0.3675549,0.2943159,4.369492,4.601959,1,1,0
383,0.2082516,0.2396616,0.1771936,0.2952137,4.156616,-1,1,1,0
384,-0.2112997,0.2660067,-0.22785,0.3175958,4.218491,4.524673,1,1,0
385,-0.9345937,-0.1496086,-0.1273904,0.2387748,-1,-1,0.1556564,0.3488036,2
386,0.01122582,0.2243055,-0.01321852,0.2784138,4.110321,4.42482,1,1,0
387,-0.272093,0.135215,-0.3091307,0.2009075,4.252991,4.393707,1,1,0
388,0.09369767,0.210397,0.07021654,0.2654976,4.439789,4.885086,1,1,0
389,0.1155541,0.3680397,0.0952512,0.4235762,4.521896,4.825455,1,1,0
390,0.05501437,0.2556583,0.03108585,0.2969177,4.790253,5.109085,1,1,0
391,0.0451678,0.2447119,0.0241133,0.287456,4.697189,5.006821,1,1,0
392,0.1523649,0.2425914,0.117694,0.2779797,4.604523,5.127777,1,1,0
393,0.1030949,0.1766952,0.06980228,0.206225,4.666229,5.146606,1,1,0
394,-0.1075281,0.2264947,-0.1485522,0.2808168,4.958435,5.334808,1,1,0
395,0.1744156,0.2389281,0.1496422,0.2843822,5.076401,5.73613,1,1,0
396,-0.2412425,0.2613025,-0.2719122,0.2987316,5.037613,5.433395,1,1,0
397,-0.3130278,0.3128942,-0.3169735,0.3513091,4.640778,5.184738,0.8366335,0.75422,0
398,-0.1709993,0.3705451,-0.1903068,0.3983356,-1,-1,0.5348724,0.5025998,1
399,-0.3828897,-0.1090177,0.02739763,0.03129631,-1,-1,0,0,2
400,-0.08171028,0.1833455,-0.09986407,0.2232717,4.332336,4.605362,0.7339349,0.580727,0
401,-0.1508895,0.1310302,-0.172794,0.1802079,4.697098,5.032639,0.7683386,0.6206273,0
402,-0.1411563,0.2113982,-0.1612325,0.2760805,4.918182,5.504654,0.9006483,0.7936026,0
403,-0.2616184,0.1852438,-0.2861407,0.2579455,4.838135,5.120941,0.9891402,0.9786512,0
404,-0.04149508,0.2305428,-0.06325185,0.2909838,4.801285,5.29718,1,1,1
405,-0.3572131,0.2468979,-0.3797815,0.3041786,4.844147,5.205078,1,1,0
406,-0.01650131,0.1695311,-0.0406037,0.2271311,4.786865,5.173798,0.872085,0.8921873,0
407,-0.05715442,0.1892071,-0.07985336,0.2323247,4.928955,5.157761,0.9139665,0.8954952,0
408,-0.2154335,0.1740036,-0.242594,0.2358353,5.063171,5.297348,0.8562258,0.865697,0
409,-0.09969139,0.1830882,-0.1309781,0.2534209,4.483109,4.655624,0.7692842,0.7007234,1
410,0.08999908,0.1827913,0.06449664,0.2505574,4.88063,5.370743,1,1,0
411,-0.399923,0.2100258,-0.4338185,0.2689854,4.786621,5.119614,1,1,0
412,-0.163045,0.1635336,-0.192861,0.2107464,4.826492,5.21936,1,1,0
413,-0.06988847,0.3016753,-0.1100328,0.3483526,5.223618,5.536957,1,1,0
414,-0.4155543,0.3684506,-0.4342133,0.4101515,5.042999,5.362488,1,1,1
415,-0.122749,0.2160506,-0.1523081,0.2840343,4.440475,4.849396,0.9040316,0.7582223,0
416,0.05002856,0.2258371,0.02344358,0.2946753,4.681671,5.043457,1,1,0
417,-0.1214572,0.1280673,-0.1575308,0.1720493,4.736694,5.026657,0.7998895,0.725951,0
418,0.06040156,0.3467717,0.03048754,0.4233027,4.861191,5.204697,1,1,0
419,0.058146,0.2258899,0.03587413,0.2587765,5.001495,5.39357,1,1,1
420,-0.02064627,0.2364146,-0.05023348,0.2839348,4.411194,4.664368,1,1,0
421,-0.05527568,0.1620753,-0.07023603,0.2118655,4.869675,5.20874,1,1,0
422,-0.2598188,0.1999207,-0.2771567,0.2528186,5.058105,5.270172,0.9117396,0.9889385,1
423,-0.1076367,0.1921929,-0.1271003,0.2456926,4.642593,4.866913,0.7427373,0.6951182,0
424,-0.4618175,0.2231186,-0.4804443,0.2870454,-1,-1,0.4697357,0.6749558,2
425,-0.2450513,0.304464,-0.2550923,0.3803657,4.337158,4.892075,0.8184947,0.9045385,1
426,-0.1764354,0.185544,-0.1979524,0.2511784,4.504715,4.816681,0.7661539,0.6912916,1
427,-0.002102673,0.1621258,-0.02740622,0.2187337,4.371979,4.798645,1,1,0
428,-0.3564922,0.1575176,-0.3815483,0.2042811,4.807358,5.097107,1,1,0
429,-0.2836617,0.1530127,-0.3060551,0.2309107,4.502151,5.110428,1,1,0
431,-0.09823436,0.1786647,-0.110739,0.2244102,4.789276,5.107361,0.9258216,0.9184904,1
432,-0.1270816,0.3528447,-0.1418201,0.4073239,4.849884,5.188065,1,1,0
433,-0.09950548,0.110296,-0.1315011,0.1511382,4.929306,5.129181,0.8353025,0.7294655,0
434,-0.4389095,0.230795,-0.4774555,0.273519,-1,5.477783,1,1,0
435,-0.2300603,0.1691434,-0.2557437,0.238483,4.343414,4.635925,0.8864662,0.999449,0
436,-0.1298273,0.1884996,-0.1544302,0.2547046,4.428314,4.959534,1,1,0
437,0.06684804,0.1243033,0.03678524,0.1589238,4.758377,-1,1,1,0
438,-0.6587516,-0.211441,-0.1346711,0.04087961,-1,-1,0.1,0.1,1
439,0.02355254,0.1845291,0.0005738735,0.2149639,4.712646,5.172241,1,1,0
440,0.01255679,0.160821,-0.002981782,0.1942644,4.544876,4.991089,0.9601628,0.9603088,0
441,-0.01437432,0.2414774,-0.03269076,0.2803465,4.855804,5.148636,1,1,0
442,-0.3274937,0.1765251,-0.3503485,0.2191576,5.159164,5.491837,1,1,0
443,-0.1494304,0.2083484,-0.1828365,0.2720525,4.761932,5.237305,1,1,0
444,-0.2831914,0.1926453,-0.3152256,0.2623424,5.207947,5.456741,1,1,0
445,-0.1588361,0.145964,-0.1566356,0.1887615,4.9263,-1,0.5377402,0.3057599,2
446,-0.3194583,0.1089658,-0.3046057,0.1630431,3.511826,4.350021,0.3166087,0.3741159,1
447,-0.4197591,0.1455196,-0.4526322,0.2160512,4.171936,4.190811,1,1,2
448,0.09994018,0.2330033,0.07097399,0.3121991,4.120529,4.474884,0.9379984,0.9193146,0
449,-0.2192209,0.1716869,-0.2455575,0.2369522,4.251114,4.512421,0.9259932,0.9616958,0
450,-0.04405838,0.1490481,-0.06781191,0.2141845,4.083054,4.527023,0.9795619,0.915513,0
451,-0.3172495,0.1996184,-0.3345561,0.2869183,3.849152,4.182159,0.9705064,0.9975416,0
452,-0.199637,0.1302686,-0.2290807,0.2192388,4.354584,4.558548,0.8449864,0.6793889,1
453,-0.26073,0.1786147,-0.2871386,0.2539338,4.524658,4.660248,0.875497,0.8509727,0
454,-0.1046159,0.1817346,-0.1334174,0.2624849,4.320831,4.494843,0.922015,0.810666,0
455,-0.09999466,0.2239743,-0.1193035,0.2953122,3.886276,4.296112,1,1,0
456,-0.2225647,0.2607907,-0.2464076,0.3177531,4.577072,5.075058,1,1,0
457,-0.2127403,0.3855019,-0.2289793,0.4508686,4.55896,4.692322,1,1,0
458,-0.05081922,0.154677,-0.08303618,0.2129071,4.638535,4.758881,0.8630847,0.7626759,0
459,-0.2519545,0.1907935,-0.2859331,0.2530322,4.487991,4.822372,1,1,0
460,-0.2083125,0.1640462,-0.2321741,0.2327086,4.661072,5.12439,0.8015025,0.7234479,0
461,-0.183387,0.1450466,-0.2161129,0.2137746,4.708481,5.162811,0.841254,0.8135034,0
462,0.1701469,0.1770117,0.1390439,0.2447655,-1,-1,1,1,0
463,0,0,0.03646529,0.1070985,-1,-1,0.06195937,0.1321625,2
464,-0.1995418,0.1118004,-0.1052695,0.1886592,-1,-1,0.5488259,0.438347,0
465,-0.1740001,0.2116778,-0.1883217,0.2714911,4.165253,4.527618,0.8375268,0.7312008,0
466,-0.07436079,0.1833565,-0.09879321,0.2324941,4.692764,4.792877,0.8751091,0.7412975,0
467,0.05669618,0.2068297,0.04240322,0.2519769,4.362244,4.871826,1,1,0
468,-0.1896969,0.2033931,-0.202462,0.2465076,4.780304,5.227188,1,1,0
469,-0.3600961,0.1753833,-0.3878301,0.2233143,4.928131,5.228607,1,1,0
470,-0.271858,0.1741945,-0.300641,0.2221408,4.942612,5.324341,1,1,0
471,-0.4595017,0.258973,-0.4924244,0.3163021,4.817459,5.289124,1,1,0
472,-0.007561207,0.2333458,-0.03141779,0.2979859,4.680511,5.01918,1,1,0
473,-0.402423,0.2851384,-0.4287835,0.3392055,4.909256,5.370255,1,1,0
474,-0.1146955,0.2609882,-0.1467094,0.3213108,4.566727,4.598373,0.8037381,0.6870279,0
475,-0.4584811,0.3069224,-0.4901661,0.3603351,5.086075,5.255295,1,1,0
476,-0.5299947,0.21938,-0.558286,0.2774986,-1,5.050446,1,1,0
477,0.02051616,0.3018426,-0.01402611,0.3773628,4.518723,4.571884,1,1,0
478,-0.324451,0.3146712,-0.3451184,0.3841515,4.788742,5.08316,1,1,0
479,-0.322151,0.3066698,-0.3259019,0.3647821,4.72702,4.71254,0.896592,0.8181156,0
480,-0.2976398,0.275142,-0.3119475,0.356627,4.607544,5.046814,1,1,1
481,-0.2782421,0.2462358,-0.2933857,0.3172588,4.948029,5.292816,1,1,0
482,-0.2983421,0.1925251,-0.3123099,0.2632573,5.070221,5.28743,0.8821035,0.8446797,0
483,-0.2182853,0.2495858,-0.2404886,0.3304546,4.66774,5.056076,1,1,0
484,-0.4205879,0.2333516,-0.4643445,0.3075122,4.758575,5.275665,1,1,0
485,-0.2607651,0.1767271,-0.2943174,0.2522218,4.21463,4.559357,1,1,0
486,0.1208529,0.214299,0.08813071,0.3023429,4.388199,4.871582,1,1,0
487,-0.05719423,0.2242938,-0.08546484,0.2948455,4.610367,4.939972,1,1,0
488,-0.1064614,0.2269706,-0.1259129,0.2977405,4.634277,5.175262,1,1,0
489,-0.1070992,0.2746486,-0.1350714,0.3455233,4.649155,5.155106,1,1,0
490,-0.001977146,0.1806251,-0.02917039,0.2285326,4.705688,5.216309,1,1,0
491,-0.1114668,0.2892911,-0.1486866,0.3425968,5.002991,5.451202,1,1,0
492,-0.1650955,0.2292184,-0.1925885,0.3017014,4.222443,4.651672,1,1,0
493,-0.497979,0.1970494,-0.5391978,0.2401256,4.319946,4.540771,1,1,0
494,-0.04356265,0.2954134,-0.07411271,0.3754128,4.438324,4.597153,1,1,0
495,-0.4445425,0.2360324,-0.4802045,0.3068153,4.593231,4.934662,1,1,0
496,-0.4369941,0.2530977,-0.4642522,0.3452009,4.874481,5.247681,1,1,0
497,-0.2858384,0.3567285,-0.2908072,0.4348056,4.466568,4.927002,0.8400729,0.7304397,0
498,-0.1425176,0.2953826,-0.1563631,0.3698162,4.80748,5.151962,0.9709181,0.8427208,0
499,-0.1727118,0.2703362,-0.1848705,0.3417215,4.829056,5.313248,0.9679312,0.7659389,0
500,-0.1835499,0.2630751,-0.1903446,0.3306345,4.828064,5.192505,0.8991557,0.7473634,0
501,-0.2666671,0.2379761,-0.3377545,0.3075798,4.045776,4.130341,1,1,0
502,-0.2386596,0.1900858,-0.2499532,0.261501,4.634415,4.267792,0.7230011,0.4805274,0
503,-0.220119,0.2254717,-0.2310112,0.2884949,4.577072,4.597565,0.7518815,0.5831941,0
504,-0.1505582,0.2483713,-0.1730297,0.331638,4.390823,4.80777,1,1,0
506,-0.0494355,0.2450457,-0.09138376,0.2998112,4.419449,4.733307,0.8932995,0.8032366,0
507,-0.8467827,-0.07667446,-0.1588201,0.2225813,-1,-1,0.3338177,0.3145469,0
508,-0.1430516,0.2253696,-0.1738916,0.2929622,4.256348,4.542755,0.8221833,0.6769115,0
509,-0.2306426,0.2363546,-0.2479229,0.2855806,4.839783,4.935303,0.8558162,0.7076215,0
510,-0.2836476,0.1809925,-0.3153134,0.2368723,5.022095,5.081589,0.7749468,0.6374873,0
511,-0.2156456,0.191985,-0.2793019,0.2595348,4.143188,4.50322,1,1,0
512,0.06590378,0.2139344,0.02489841,0.2494804,4.634689,5.069,1,1,0
513,-0.07349151,0.1889709,-0.1062679,0.2341752,4.533768,4.826263,1,1,0
514,-0.2947473,0.2410142,-0.3279082,0.2963356,4.723068,4.923218,1,1,0
515,0.2070799,0.3143867,0.171134,0.3892962,4.431961,4.921494,1,1,0
516,0.01547551,0.2959617,-0.006060004,0.320516,4.088745,4.197403,1,1,0
517,0.09565425,0.27399,0.08403552,0.3027319,4.384659,4.957718,1,1,0
518,0.07760274,0.2777403,0.0690589,0.3063467,4.522369,4.964447,0.7968292,0.7077948,0
519,0.07520354,0.2378178,0.06219947,0.2621112,4.656143,4.959915,0.8628684,0.7333128,0
520,0.01740611,0.2800154,-0.007077038,0.2953146,4.890594,5.16777,0.937713,0.9341612,0
521,-0.0648703,0.2700579,-0.07859832,0.3143234,-1,-1,0.6441349,0.6744844,0
522,-0.2408307,0.2272162,-0.2829863,0.2929808,4.157562,4.483109,1,1,0
523,-0.3109384,0.2099429,-0.3391185,0.2630261,3.919907,4.194382,1,1,0
524,-0.01094818,0.2117708,-0.0328241,0.2870135,4.044617,4.269623,1,1,0
525,-0.04815513,0.4531659,-0.06931013,0.5310073,4.597565,4.404968,1,1,0
526,-0.4364604,0.2232845,-0.4836863,0.2630343,4.669464,4.975098,1,1,0
527,-0.5273232,0.2599477,-0.5594792,0.3302914,-1,4.490997,1,1,0
528,-0.3071542,0.2080217,-0.3375357,0.2643511,4.596085,4.896606,1,1,0
529,-0.4599946,0.197217,-0.4947226,0.2423437,4.436401,4.590836,1,1,0
530,-0.3416998,0.2546821,-0.3679867,0.3141532,4.235428,4.522308,0.7910931,0.8461972,0
531,-0.08986384,0.2032588,-0.1263251,0.2614757,4.377411,4.787918,1,1,0
532,-0.3785348,0.2047179,-0.405485,0.2525604,4.274765,4.335831,1,1,0
533,-0.2740688,0.2072195,-0.2985091,0.2652114,4.597382,4.722336,1,1,0
534,-0.4070762,0.2296733,-0.4423624,0.2915672,4.775314,4.899445,1,1,0
535,-0.4996727,0.08482814,-0.0479846,0.1987081,-1,-1,0.1576922,0.256054,0
536,-0.8577176,-0.04431009,-0.2749385,0.2323215,-1,-1,0.2317568,0.2935161,0
537,-0.3031085,0.2088008,-0.336767,0.2766517,4.486084,4.657227,0.7587276,0.7778276,0
538,-0.0447045,0.410842,-0.06644487,0.5070517,4.668747,4.749405,1,1,0
539,-0.035083,0.2413048,-0.06185079,0.3044966,5.005966,5.180939,1,1,0
540,0.09742534,0.2226835,0.06646657,0.2592189,4.80629,5.077972,1,1,0
541,0.001312256,0.1805325,-0.02304292,0.1972679,5.044022,5.343384,0.7751192,0.6885332,0
542,-0.4362894,0.2405063,-0.4497677,0.2717465,5.23912,5.372421,1,1,0
543,0.00690043,0.2545921,-0.01367784,0.2807317,5.178223,5.374329,1,1,0
544,-0.3183851,0.1083252,-0.3668482,0.1431634,-1,-1,0.8749524,0.8359261,0
545,-0.2858122,0.2055046,-0.3447418,0.2704344,4.362595,4.582291,1,1,0
546,-0.3557559,0.2361289,-0.383042,0.3032979,4.203766,4.26503,1,1,0
547,-0.22341,-0.2761724,-0.09145766,-0.05432189,-1,-1,0,0.1539811,1
548,-0.1485958,0.1895141,-0.1741594,0.2270977,3.829956,4.039886,0.7982942,0.7981058,0
549,-0.09497118,0.2215796,-0.1188328,0.264386,4.07814,4.432648,1,1,0
550,-0.8190974,-0.14395,0.02345407,0.1814936,-1,-1,0.1306448,0.2956764,0
551,-0.0349682,0.279796,-0.05871201,0.3146271,4.757446,4.960159,1,1,0
552,-0.3942714,0.3002536,-0.4253579,0.349621,4.979797,5.195496,0.7404315,0.6353261,0
553,-0.1882123,0.2050279,-0.234298,0.2683888,4.313095,4.377151,0.8799767,0.7791561,0
554,-0.4931463,0.240979,-0.530929,0.2857054,4.849838,5.039246,1,1,0
555,-0.2869518,-0.09522462,-0.1926359,0.124267,-1,-1,0,0.3943163,1
556,-0.7159824,-0.2192918,-0.07136863,-0.03622842,-1,-1,0,0.06202718,2
557,-0.3426817,0.271481,-0.3571575,0.3575546,4.609161,4.870804,1,1,1
558,-0.3162713,0.2540143,-0.3281898,0.3321091,4.289536,4.389374,0.7555531,0.7283314,0
559,-0.1004415,0.3295317,-0.1315327,0.4145349,4.047577,4.387451,1,1,1
560,-0.4014543,0.2422368,-0.4289324,0.3140172,4.150742,4.272629,1,1,0
561,-0.4481894,0.3179653,-0.4721075,0.3845112,4.699661,4.751572,1,1,1
562,-0.2681041,0.3113444,-0.2949384,0.3880128,4.776505,4.91832,0.9316134,0.8348792,0
563,-0.4181318,0.2746088,-0.4450493,0.3429077,4.807388,5.118912,1,1,0
564,-0.1006745,0.2183309,-0.1278509,0.2981526,4.840271,5.147903,1,1,0
565,-0.1472631,0.1235777,-0.1884957,0.1912051,4.276764,4.613037,0.8847806,0.769347,0
566,-0.07800001,0.2658819,-0.1127052,0.3323579,4.641693,4.983215,1,1,0
567,-0.3370513,0.2279329,-0.3665642,0.2936103,4.242844,4.453674,1,1,0
568,-0.8454396,-0.2861733,-0.04085058,0.02614856,-1,-1,0,0.07208329,2
569,-0.02447158,0.4322289,-0.03725708,0.517512,3.453354,3.502197,1,1,0
570,0.03597903,0.348899,0.01763439,0.4238651,3.547501,3.643661,1,1,0
571,-0.4808334,0.2365279,-0.5066756,0.2826236,4.373337,4.53891,0.9692252,0.9939794,0
572,0.1745557,0.233366,0.1366543,0.2824816,4.302582,4.806,1,1,0
573,-0.05399996,0.2670767,-0.08143324,0.3100757,4.02005,4.330719,0.86815,0.6745663,0
574,-0.1391693,0.3110167,-0.1666353,0.3491985,4.436691,4.762375,1,1,0
575,0.1527047,0.2229404,0.1310171,0.2561675,4.431412,5.087357,1,1,0
576,0.2023492,0.1773884,0.1791419,0.19315,-1,-1,1,1,0
577,0.1304768,0.2576575,0.1149919,0.2817445,4.962097,5.353546,1,1,0
578,-0.01670015,0.2024254,-0.04160792,0.2482978,4.858276,5.191177,0.843264,0.7602984,0
579,-0.3839787,0.2187772,-0.4421427,0.2786505,4.219269,4.409973,1,1,0
580,-0.5178553,0.2098085,-0.5615371,0.2559314,4.752487,4.893936,1,1,0
581,-0.5204722,0.2254766,-0.5454158,0.2813031,4.798187,4.95192,1,1,0
582,0,0,-0.1138965,0.1509197,-1,-1,0.2551928,0.2208016,0
583,-0.5258653,0.3164722,-0.562678,0.3824012,4.561478,4.68132,1,1,0
584,-0.4898918,0.2958156,-0.506398,0.3624286,4.985794,5.089508,1,1,0
585,-0.1569571,0.2463629,-0.1763283,0.3152848,4.526184,4.85704,1,1,0
586,-0.1652331,0.2173942,-0.1827921,0.2903445,4.613159,4.993668,0.970427,0.7705804,0
587,0.1031246,0.1873044,0.07269835,0.2478099,4.473618,4.928497,1,1,0
588,-0.2107849,0.2034348,-0.2355813,0.258647,4.417343,4.777802,0.9637452,0.9320141,0
589,-0.01679718,0.1975172,-0.03734779,0.2486418,4.331787,4.852768,1,1,0
590,-0.005646348,0.2037556,-0.02705705,0.2557449,4.776917,5.052414,1,1,0
591,-0.1304879,0.2595356,-0.14824,0.3010783,5.017273,5.268158,1,1,0
592,-0.06942141,0.2099237,-0.08791846,0.255631,4.784973,5.205658,0.9968824,0.8968138,0
593,-0.05802697,0.1889708,-0.08003968,0.2150459,4.791031,5.021652,0.8071142,0.7291084,0
594,0.02702403,0.2260385,-0.003066123,0.2227715,4.588333,4.975403,1,1,0
595,-0.052881,0.2589886,-0.08008122,0.2989609,4.873093,5.07843,1,1,0
596,-0.2031752,0.2713482,-0.2550761,0.3173351,4.599487,4.890503,1,1,0
597,-0.608619,0.1989635,-0.6320335,0.2471679,4.720825,4.687927,1,1,0
598,-0.339489,0.2339963,-0.3961259,0.3113908,4.658493,5.054474,1,1,0
599,-0.5284458,0.2483866,-0.5554045,0.3226027,4.852524,5.098709,1,1,0
601,-0.4909357,0.2872837,-0.5131396,0.3653132,4.703354,4.864487,1,1,0
602,-0.6554418,0.3166518,-0.6560954,0.3924775,-1,4.996994,1,1,0
603,-0.3401299,0.2566876,-0.3719367,0.3375598,4.169571,4.541122,1,1,0
604,0,0,-0.4121747,0.2000237,-1,-1,0.340606,0.4633327,0
605,-0.1560137,0.2075795,-0.1754936,0.2832072,4.347366,4.636505,0.9055471,0.7215655,0
606,0.0006440878,0.2293944,0.007849336,0.2726427,-1,-1,0.5635237,0.2667501,0
607,0.07252729,0.172132,0.05082631,0.1830156,4.499222,4.777527,1,1,0
608,-0.4713683,0.2407336,-0.5223966,0.2661621,4.399048,4.802155,1,1,0
609,-0.2009523,0.2478448,-0.2109095,0.2980267,4.678268,4.777969,0.7616828,0.6917149,0
610,0,0,-0.07002068,-0.06207442,-1,-1,0,0.1049318,1
611,-0.3280817,0.1895078,-0.3351764,0.2277754,4.603714,4.604553,0.7273656,0.6576318,0
612,-0.2694928,0.2427077,-0.2819917,0.2961943,-1,-1,0.6599239,0.4275402,0
613,-0.2838522,0.2717899,-0.3196214,0.3385195,3.843872,4.144394,1,1,0
614,-0.3256266,0.2244575,-0.3481508,0.2901115,4.129807,4.325699,0.9989567,0.9533321,0
615,-0.3363451,0.2146922,-0.3640986,0.2878775,4.499649,4.957687,0.9861124,0.9844665,0
616,-0.1111098,0.2140844,-0.1348665,0.2887827,4.69278,5.075226,1,1,0
