time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,PupilSize,LeftBlink,RightBlink
306,-0.1597522,0.1753209,-0.0437631,-0.003344774,3.145386,1,1
307,-0.1931278,0.3536158,-0.1058511,0.1451994,4.23259,1,1
308,-0.288105,0.2990921,-0.1701809,0.1563551,3.097305,1,1
309,-0.3117563,0.2244867,-0.1779981,0.09611875,2.700882,1,1
310,0.194151,0.1314678,0,0,-1,0.5340168,0.4218709
311,-0.007210016,0.3286447,0.1156094,0.1344986,3.233856,1,1
312,-0.2083638,0.2917955,-0.08890343,0.1025647,3.708542,1,1
313,-0.1802592,0.2502567,-0.05467749,0.06802541,3.887909,1,1
314,0.1443878,0.1354541,0.322742,-0.04154158,-1,0.5220787,0.377887
315,-0.1810881,0.248883,-0.05802131,0.06782305,3.96492,1,1
316,-0.2677525,0.2301906,-0.1311113,0.07100725,3.215591,1,1
317,-0.2519872,0.2551438,-0.1278906,0.07453996,3.608017,1,1
318,0,0,-0.04146516,0.3616632,-1,0.04239803,0.1148716
319,-0.3245277,0.2223061,-0.2202481,0.09119761,2.321732,1,1
320,-0.08838433,0.1149979,0.01154935,-0.06003904,4.314896,0.4407484,0.4981859
321,0.1537619,0.2276927,0.3682121,0.04004061,3.017502,1,1
322,-0.4556713,0.1451492,-0.3143538,0.007473588,3.416916,0.7590108,0.6962149
323,-0.4011841,0.1761521,-0.2773449,0.0101158,3.383469,0.9683321,0.8688067
324,-0.1889714,0.1610373,-0.07261109,-0.004746199,3.549866,0.8907376,0.8824756
325,-0.6057394,0.1419592,-0.4000394,-0.06149292,-1,0.6603875,0.2496843
326,-0.2477696,0.2743429,-0.1378909,0.0809353,3.366776,1,1
327,-0.06198257,0.01385272,0.2576827,-0.5184469,-1,0.1170445,0
328,-0.07449424,0.2681329,0.0329783,0.07394379,3.857895,1,1
329,-0.2531193,0.2351579,-0.1331378,0.07010651,3.545181,1,1
330,-0.1331521,0.290138,-0.02454585,0.1065297,4.248825,1,1
331,-0.2097942,0.278372,-0.0807637,0.09529823,3.971954,1,1
332,-0.1240727,0.2542351,0.002083302,0.07722914,3.852066,1,1
333,0.03080928,0.1373593,0.1740632,-0.02321815,2.420456,0.6446167,0.5802603
334,-0.1552257,0.1828258,-0.03451294,-0.007279873,3.489761,0.9387035,0.9867353
335,-0.1169742,0.267803,-0.01787913,0.04598671,4.009628,1,1
336,-0.1873103,0.2635338,-0.07273895,0.04236031,3.995041,1,1
337,-0.2174137,0.2592152,-0.09940875,0.0832091,3.735596,1,1
338,-0.07859194,-0.08654988,0.3281662,-0.5084301,-1,0.09174406,0
340,0.0846045,0.2310414,0.2661303,0.04748106,3.210297,0.7804035,0.6983824
341,-0.196413,0.2835985,-0.07065767,0.07831627,3.789337,1,1
342,-0.1298622,0.03125739,-0.02752912,0.04208463,3.151489,0.3818371,0.4169008
343,-0.1605824,0.1523639,-0.1194525,0.007545114,3.254303,0.7878119,0.9075875
344,-0.07998466,0.04029143,-0.04797655,-0.008532763,-1,0.1755711,0.1896192
345,0,0,-0.2521082,0.2070243,-1,0.809195,0.6119125
346,-0.05134875,0.2159726,0.074669,0.05183256,3.119553,0.872533,0.8915363
347,-0.3227664,0.2013661,-0.2203622,0.03806961,3.023743,0.9423834,0.8871112
348,-0.2894638,0.2274904,-0.1647726,0.07163024,3.195953,0.9694368,0.9480237
349,-0.1263506,0.2663299,-0.04275572,0.09678042,3.680801,1,1
350,-0.2471981,0.2358159,-0.1423944,0.09139007,3.810043,1,1
351,-0.06218803,0.1563709,0.05749297,0.0009217858,3.27182,1,1
352,-0.1152406,0.2709062,0.007050037,0.07279706,3.877655,1,1
353,-0.6462001,0.1357326,-0.5109932,0.03427607,-1,0.7905055,0.4902604
354,-0.2351825,0.2443597,-0.1184193,0.07787341,3.650391,1,1
355,-0.3075914,0.2283521,-0.1742676,0.0938828,3.060013,1,1
356,-0.08063459,0.2836798,0.04926419,0.09217066,3.369476,1,1
357,-0.1410672,0.2288595,-0.01072955,0.01438403,3.604599,1,1
358,-0.1114847,0.2427252,0.004254818,0.04986787,3.866837,1,1
359,-0.1236877,0.2968123,-0.0008656383,0.1046864,3.757294,1,1
360,0.001155257,0.2691345,0.1585917,0.1001369,3.285965,0.8492756,0.7771468
361,-0.2299063,0.2716626,-0.1096159,0.09039962,3.701752,1,1
362,-0.5342455,0.1206415,-0.4163737,-0.0122931,3.777588,0.7302771,0.516897
363,0.1382761,0.1190293,0.313441,-0.04402161,2.04718,0.7204823,0.7667825
364,-0.1378275,0.3134642,-0.05365509,0.106434,4.154831,1,1
365,-0.3233827,0.2119691,-0.1967626,0.08704102,3.254395,0.9334756,0.8316212
366,0.1511577,0.1104644,0.3774234,-0.06257403,2.114319,0.8010756,0.6658936
